Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,SU11451,ADT FIRE AND SECURITY PLC,03/07/2024,372474,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,REPAIRS & MAINTENANCE,Revenue,1,412.76
CU,SU11451,ADT FIRE AND SECURITY PLC,08/07/2024,374287,RESOURCES  ,ASSETS & FLEET                ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,338.00
CU,SU11451,ADT FIRE AND SECURITY PLC,11/07/2024,379927,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,304.46
CU,SU11451,ADT FIRE AND SECURITY PLC,11/07/2024,380187,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,361.65
CU,SU11451,ADT FIRE AND SECURITY PLC,17/07/2024,383591,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"2,929.46"
CU,SU11451,ADT FIRE AND SECURITY PLC,17/07/2024,385266,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INST & MTCE-FIRE EXT & SEC SYS,Revenue,1,516.00
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386723,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,496.28
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386724,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"4,333.49"
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386725,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"3,417.83"
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386726,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"4,652.15"
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386727,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"4,652.15"
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386731,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"3,452.68"
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386732,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"2,929.46"
CU,SU11451,ADT FIRE AND SECURITY PLC,21/07/2024,386750,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,444.29
CU,SU11451,ADT FIRE AND SECURITY PLC,24/07/2024,389496,RESOURCES  ,ASSETS & FLEET                ,REPAIRS & MAINTENANCE,Revenue,1,"1,232.90"
