,,,,,
Detail Spend Analysis by Account ,,,,,
,,,,,
,,,,,
"
Transaction
Date","

Merchant Category Name","

Merchant","
Transaction
Amount","185,056.91","185,056.91"
03/04/2023,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Flip Out Aintree,980.00,,
03/04/2023,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Flip Out Aintree,180.00,,
03/04/2023,"GROCERY STORES, SUPERMARKETS",ALDI 8 773,50.12,,
03/04/2023,DISCOUNT STORES,POUNDLAND LTD - 1834,28.75,,
06/04/2023,"GROCERY STORES, SUPERMARKETS",LIDL GB LITHERLAND,16.17,,
27/04/2023,MISCELLANEOUS GENERAL MERCHANDISE,SP ALDI GROCERY VOUC,500.00,,
25/05/2023,"BUILDING MATERIALS, LUMBER STORES",B&Q MARKETPLACE,19.75,,
23/04/2023,TRAVELODGE,TRAVELODGE,30.58,,
13/05/2023,FAST FOOD RESTAURANTS,Just Eat,11.91,,
14/05/2023,FAST FOOD RESTAURANTS,Just Eat,16.23,,
11/05/2023,PASSENGER RAILWAYS,WWW.AVANTIWESTCOAST.CO,448.80,,
21/06/2023,PASSENGER RAILWAYS,WWW.AVANTIWESTCOAST.CO,103.90,,
03/04/2023,MISCELLANEOUS GENERAL MERCHANDISE,WWW.E-BADGES.NET,59.29,,
04/04/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,44.87,,
12/04/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,133.83,,
20/04/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,46.55,,
24/04/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,89.22,,
01/06/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,10.98,,
02/06/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,59.72,,
11/06/2023,PHOTOGRAPHIC STUDIOS,CANVA I03813-8345523,10.99,,
