Body name,Directorate,Service Area Categorisation,Supplier Name,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Solihull MBC,Children and Education,Children & Education Services,TMP Worldwide Ltd,26/10/2022,,911.78,PROFESSIONAL FEES,CSC - Other
Solihull MBC,Economy and Infrastructure,Planning & Development Services,TMP Worldwide Ltd,24/10/2022,,415.8,MARKETING,Advertising
Solihull MBC,Children and Education,Children & Education Services,TMP Worldwide Ltd,25/10/2022,,676.2,RECRUITMENT COSTS,Advertising - Promotional & Recruitment
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,TMS Consultancy,11/10/2022,,0,TRAINING,Training
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,TMS Consultancy,11/10/2022,,395,TRAINING,Training
Solihull MBC,Children and Education,Children & Education Services,TOA Taxis (Radio System) Ltd,19/10/2022,,1260,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Solihull MBC,Resources - Non Monitored,Central Services to the Public,Total Gas & Power Ltd,14/10/2022,,5288.59,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Resources - Non Monitored,Central Services to the Public,Total Gas & Power Ltd,14/10/2022,,101732.46,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,16/10/2022,,273.51,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,16/10/2022,,230.2,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,16/10/2022,,213.38,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,16/10/2022,,276.76,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,28/10/2022,,487.34,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,28/10/2022,,217.87,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,28/10/2022,,218.6,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,28/10/2022,,230.26,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,28/10/2022,,0,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,28/10/2022,,268,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,26/10/2022,,5513.68,ELECTRICITY,Electricity
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,26/10/2022,,428.41,ELECTRICITY,Electricity
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,31/10/2022,,63797.12,ELECTRICITY,Electricity
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Total Gas & Power Ltd,31/10/2022,,1687.85,ELECTRICITY,Electricity
Solihull MBC,Resources - Non Monitored,Central Services to the Public,Total Gas & Power Ltd,14/10/2022,,16575.47,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Resources - Non Monitored,Central Services to the Public,Total Gas & Power Ltd,14/10/2022,,14090.44,GENERAL CREDITORS,Bulk Utilities Bills
Solihull MBC,Adult Care Support,Adult Social Care,Tracs Ltd,06/10/2022,,7481.32,ASC RESIDENTIAL CARE PERMANENT,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Tracs Ltd,06/10/2022,,8080,ASC RESIDENTIAL CARE PERMANENT,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Tracscare Ltd,06/10/2022,,8162.28,ASC RESIDENTIAL CARE PERMANENT,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Tracscare Ltd,06/10/2022,,6553.96,ASC RESIDENTIAL CARE PERMANENT,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Tradebe Healthcare National Ltd,14/10/2022,,480.43,OTHER PREMISE COSTS,Waste Management - Other
Solihull MBC,Children and Education,Children & Education Services,Treetops Children’s Homes,06/10/2022,,32800,OTHER CONTRACTED SERVICES,Not categorised
Solihull MBC,Resources,Other Housing Services,Tribal Education Ltd,11/10/2022,,7407.86,ICT GENERAL,ICT - Software
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Trikes & Bikes,04/10/2022,,5332.58,MARKETING,Marketing
Solihull MBC,Adult Care Support,Adult Social Care,Trinidad Village,20/10/2022,,3053.01,ASC SUPPORTED LIVING CARE COSTS,Not categorised
Solihull MBC,Resources,Central Services to the Public,Trinity Fire And Security Systems,25/10/2022,,245.45,OTHER PREMISE COSTS,Security - Access Control
Solihull MBC,Resources,Central Services to the Public,Trinity Fire And Security Systems,21/10/2022,,229.09,OTHER PREMISE COSTS,Security - Other
Solihull MBC,Resources,Central Services to the Public,Trinity Fire And Security Systems,24/10/2022,,0,OTHER PREMISE COSTS,Security - Other
Solihull MBC,Resources,Central Services to the Public,Trinity Fire And Security Systems,24/10/2022,,333.87,OTHER PREMISE COSTS,Security - Other
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Trinity Mirror Publish,11/10/2022,Card Transaction,307.19,MATERIALS,Facilities & Management Services - Advertising
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Trinity Mirror Publish,11/10/2022,Card Transaction,307.19,MATERIALS,Facilities & Management Services - Advertising
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Trinity Mirror Publish,11/10/2022,Card Transaction,307.19,MATERIALS,Facilities & Management Services - Advertising
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Trinity Mirror Publish,11/10/2022,Card Transaction,307.19,MATERIALS,Facilities & Management Services - Advertising
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,06/10/2022,,255.64,CLIENTS EXPENSES,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,13/10/2022,,5672.28,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,13/10/2022,,255.64,CLIENTS EXPENSES,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,06/10/2022,,-12096,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,06/10/2022,,12096,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,06/10/2022,,12096,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,06/10/2022,,10152,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,13/10/2022,,10752,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,13/10/2022,,7120,LODGING SEMIINDEP RENT,Not categorised
Solihull MBC,Children and Education,Children & Education Services,TS Healthcare,13/10/2022,,255.64,CLIENTS EXPENSES,Not categorised
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Tudor Grange Academy Solihull,10/10/2022,,32000,OTHER CONTRACTED SERVICES,Not categorised
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Tudor Grange Academy Solihull,10/10/2022,,74825,OTHER CONTRACTED SERVICES,Not categorised
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Tudor Grange Primary Academy Yew Tree,10/10/2022,,32299,OTHER CONTRACTED SERVICES,Not categorised
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Tutum Consulting Ltd,25/10/2022,,775,OTHER CONTRACTED SERVICES,Engineering
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Tutum Consulting Ltd,25/10/2022,,775,OTHER CONTRACTED SERVICES,Engineering
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,UK Coaching Solutions,03/10/2022,,280,OTHER FEES & CHARGES,Events
Solihull MBC,Covid19,Central Services to the Public,Understanding Care T/A Unique Senior Care Solihull,13/10/2022,,5772.93,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Covid19,Central Services to the Public,Understanding Care T/A Unique Senior Care Solihull,13/10/2022,,1729.14,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Covid19,Central Services to the Public,Understanding Care T/A Unique Senior Care Solihull,13/10/2022,,633.32,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,United Response,20/10/2022,,2520,ASC SUPPORTED LIVING CARE COSTS,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,United Response,20/10/2022,,7778.4,ASC SUPPORTED LIVING CARE COSTS,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,396.88,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,406.56,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,450.12,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,484,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,348.48,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1219.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1219.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,26/10/2022,,1239.04,ASC EXTRA CARE,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,392.04,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,387.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,706.64,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,813.12,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1122.88,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1161.6,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,474.32,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1626.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1626.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1626.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1626.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,26/10/2022,,1103.52,ASC EXTRA CARE,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,290.4,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,968,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1345.52,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,421.08,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,508.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,542.08,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1219.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1219.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1219.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1219.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,968,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,968,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,813.12,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,808.28,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,779.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,779.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,798.6,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,871.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,919.6,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,909.92,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,319.44,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,464.64,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,387.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,387.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,813.12,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,813.12,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,26/10/2022,,813.12,ASC EXTRA CARE,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1292.28,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1277.76,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,348.48,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,348.48,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,309.76,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,266.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,271.04,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,774.4,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,774.4,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,513.04,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,580.8,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,803.44,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,813.12,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1079.32,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1084.16,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,953.48,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,948.64,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,900.24,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,890.56,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1074.48,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1084.16,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,546.92,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,542.08,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,271.04,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,406.56,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1490.72,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1490.72,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1490.72,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1490.72,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,261.36,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,251.68,ASC HOME CARE SUPPORT SERVICES,Not categorised
