query agr_getbrowser 'Monthly Spend Report (SE)',,,,,,,,,
sort,,,,,,,,,
columns,text apar_id,text xapar_id,amount,text account,text xaccount,text pay_date__1,text voucher_no,text xstr20dim_1,text xdim_1
,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
"subtotal,outline ",,,,,,,,,
INSERTED DETAIL,700044,Access To Business,"2,667.00",R4400,Services - Professional Fees,15/06/2023,130387095,Adult Education,"AEB Business Case Growth Skills for Employed & Innovation			"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),-64.95,R4308,Stationery,09/06/2023,130391733,Inclusion Support,Educational Psychology Service
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),-39.98,R4308,Stationery,09/06/2023,130391733,Inclusion Support,Educational Psychology Service
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),49.90,R4308,Stationery,20/06/2023,130392537,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),14.25,R4308,Stationery,12/06/2023,130391833,Commissioning and Transformation,Head of Strategic Commissioning
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),26.89,R4308,Stationery,12/06/2023,130391833,Commissioning and Transformation,Head of Strategic Commissioning
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),289.90,R4308,Stationery,27/06/2023,130391186,Governance Services,Democratic Support
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),12.99,R4308,Stationery,02/06/2023,130390321,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),15.96,R4308,Stationery,02/06/2023,130390321,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),14.95,R4308,Stationery,02/06/2023,130390321,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),20.85,R4308,Stationery,06/06/2023,130391184,Support Services,Business Support Unit
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),99.95,R4308,Stationery,06/06/2023,130391184,Support Services,Business Support Unit
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),122.78,R4308,Stationery,09/06/2023,130390786,Customer Services,City Direct
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),186.99,R4308,Stationery,12/06/2023,130390787,Local Economy,Global Budgets
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),49.98,R4308,Stationery,16/06/2023,130392396,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),14.99,R4308,Stationery,16/06/2023,130392396,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),12.99,R4308,Stationery,16/06/2023,130392396,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),102.96,R4308,Stationery,16/06/2023,130392396,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),12.99,R4308,Stationery,16/06/2023,130392396,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),9.98,R4308,Stationery,16/06/2023,130392396,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),44.91,R4308,Stationery,20/06/2023,130391185,Support Services,Business Support Unit
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),64.99,R4308,Stationery,02/06/2023,130390449,Local Economy,Global Budgets
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),84.99,R4308,Stationery,02/06/2023,130390449,Local Economy,Global Budgets
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),86.88,R4308,Stationery,30/06/2023,130392633,Governance Services,Members Expenses
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),39.90,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),14.99,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),4.20,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),59.97,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),89.94,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),19.98,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),39.98,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),24.99,R4308,Stationery,23/06/2023,130392634,Adult Education,"Business Support Services	"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),216.00,R4308,Stationery,27/06/2023,130393570,Special Educational Needs,SEN Early Years Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),71.92,R4308,Stationery,27/06/2023,130393404,Transportation,Passenger Transport  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),337.41,R4308,Stationery,16/06/2023,130390788,Governance Services,Local Government Elections
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),4.70,R4308,Stationery,09/06/2023,130391183,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),0.48,R4308,Stationery,09/06/2023,130391183,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),0.70,R4308,Stationery,09/06/2023,130391183,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),20.85,R4308,Stationery,09/06/2023,130391183,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),3.50,R4308,Stationery,09/06/2023,130391183,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),3.35,R4308,Stationery,09/06/2023,130391183,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),6.92,R4308,Stationery,22/06/2023,130393015,Local Economy,Global Budgets
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),79.98,R4308,Stationery,01/06/2023,130390928,Support Services,Business Support Unit
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),99.95,R4308,Stationery,16/06/2023,130390929,Governance Services,Members Expenses
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),25.02,R4308,Stationery,16/06/2023,130390929,Governance Services,Members Expenses
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),5.97,R4308,Stationery,16/06/2023,130390929,Governance Services,Members Expenses
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),137.98,R4308,Stationery,27/06/2023,130393568,Strengthening Families,EI Area 5 - Whitmore Reans
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),1.36,R4308,Stationery,27/06/2023,130393568,Strengthening Families,EI Area 5 - Whitmore Reans
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),388.99,R4308,Stationery,20/06/2023,130392781,Youth Offending,Youth Offending Team
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),-6.90,R4308,Stationery,01/06/2023,130389200,Local Economy,Global Budgets
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),45.98,R4308,Stationery,05/06/2023,130389421,Arts and Culture,Art Gallery Shop
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),4.12,R4308,Stationery,28/06/2023,130392169,Specialist Support,Safeguarding Children
