query agr_getbrowser 'Monthly Spend Report (SE)',,,,,,,,,
sort,,,,,,,,,
columns,text apar_id,text xapar_id,amount,text account,text xaccount,text pay_date__1,text voucher_no,text xstr20dim_1,text xdim_1
,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
"subtotal,outline ",,,,,,,,,
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,275.00,R2001,R&M - Departmental planned (external),30/05/2023,130387607,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,937.55,R2001,R&M - Departmental planned (external),22/05/2023,130387146,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,151.02,R2001,R&M - Departmental planned (external),17/05/2023,130388955,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),22/05/2023,130387382,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),30/05/2023,130390209,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.99,R2001,R&M - Departmental planned (external),23/05/2023,130388936,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,72.07,R2001,R&M - Departmental planned (external),25/05/2023,130390060,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/05/2023,130387398,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,85.00,R2001,R&M - Departmental planned (external),22/05/2023,130387378,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"12,611.93",C1100,Construction and Conversion,31/05/2023,130390210,,Electrical Works
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/05/2023,130387399,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,995.44,R2001,R&M - Departmental planned (external),11/05/2023,130387611,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,71.00,R2001,R&M - Departmental planned (external),22/05/2023,130387379,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),17/05/2023,130389231,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),22/05/2023,130389483,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),30/05/2023,130390356,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),04/05/2023,130385484,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),23/05/2023,130387591,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,97.05,R2001,R&M - Departmental planned (external),22/05/2023,130389463,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,122.77,R2001,R&M - Departmental planned (external),30/05/2023,130390233,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,188.09,R2001,R&M - Departmental planned (external),30/05/2023,130389935,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,51.44,R2001,R&M - Departmental planned (external),25/05/2023,130390064,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,143.57,R2001,R&M - Departmental planned (external),25/05/2023,130389938,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,58.00,R2001,R&M - Departmental planned (external),25/05/2023,130389961,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),17/05/2023,130389088,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),22/05/2023,130388939,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,234.38,R2001,R&M - Departmental planned (external),26/05/2023,130389941,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),03/05/2023,130387877,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,132.56,R2001,R&M - Departmental planned (external),22/05/2023,130388942,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),04/05/2023,130387605,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,199.39,R2001,R&M - Departmental planned (external),22/05/2023,130389775,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),16/05/2023,130387754,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,285.04,R2001,R&M - Departmental planned (external),30/05/2023,130389921,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),23/05/2023,130387588,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),22/05/2023,130389460,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),22/05/2023,130389480,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,113.89,R2001,R&M - Departmental planned (external),22/05/2023,130389606,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),22/05/2023,130389609,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.60,R2001,R&M - Departmental planned (external),11/05/2023,130388604,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,300.63,R2001,R&M - Departmental planned (external),09/05/2023,130388321,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),30/05/2023,130390216,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,185.18,R2001,R&M - Departmental planned (external),30/05/2023,130390342,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),30/05/2023,130390491,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,90.63,R2001,R&M - Departmental planned (external),30/05/2023,130390219,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),22/05/2023,130389469,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),17/05/2023,130389091,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"10,191.60",R2001,R&M - Departmental planned (external),15/05/2023,130388965,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),23/05/2023,130387597,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,270.01,R2001,R&M - Departmental planned (external),04/05/2023,130386469,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,269.23",R2001,R&M - Departmental planned (external),17/05/2023,130387408,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),30/05/2023,130390468,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,66.80,R2001,R&M - Departmental planned (external),22/05/2023,130389595,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,516.18,R2001,R&M - Departmental planned (external),26/05/2023,130389944,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,193.69,R2001,R&M - Departmental planned (external),30/05/2023,130390345,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,84.17,R2001,R&M - Departmental planned (external),16/05/2023,130389097,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),23/05/2023,130389758,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),04/05/2023,130387883,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,77.31,R2001,R&M - Departmental planned (external),30/05/2023,130388925,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,266.84,R2001,R&M - Departmental planned (external),22/05/2023,130386947,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,-40.59,R2001,R&M - Departmental planned (external),22/05/2023,130389970,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,292.18",R2001,R&M - Departmental planned (external),17/05/2023,130387159,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),17/05/2023,130388968,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,57.97,R2001,R&M - Departmental planned (external),04/05/2023,130386738,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,72.49,R2001,R&M - Departmental planned (external),25/05/2023,130389967,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,216.63,R2001,R&M - Departmental planned (external),26/05/2023,130389950,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.39,R2001,R&M - Departmental planned (external),11/05/2023,130388779,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),30/05/2023,130388928,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),25/05/2023,130389612,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),11/05/2023,130387614,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,63.15,R2001,R&M - Departmental planned (external),22/05/2023,130389781,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,105.50,R2001,R&M - Departmental planned (external),23/05/2023,130389761,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,44.95,R2001,R&M - Departmental planned (external),23/05/2023,130389615,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,147.97,R2001,R&M - Departmental planned (external),04/05/2023,130386741,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,989.81,R2001,R&M - Departmental planned (external),17/05/2023,130387763,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,605.00,R2001,R&M - Departmental planned (external),17/05/2023,130388593,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),23/05/2023,130387594,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.00,R2001,R&M - Departmental planned (external),22/05/2023,130387139,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),04/05/2023,130387760,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,199.90,R2001,R&M - Departmental planned (external),04/05/2023,130387886,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),17/05/2023,130388951,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,84.51,R2001,R&M - Departmental planned (external),17/05/2023,130388948,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705543,Arnold Clark Autoparts,181.98,R4000,Equipment - Purchase,30/05/2023,191149924,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,50.00,R4000,Equipment - Purchase,02/05/2023,191139067,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,10.50,R4000,Equipment - Purchase,02/05/2023,191139067,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,295.00,R4000,Equipment - Purchase,02/05/2023,191139067,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,345.00,R4000,Equipment - Purchase,09/05/2023,191141457,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,-122.22,R4000,Equipment - Purchase,30/05/2023,191145293,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,122.22,R4000,Equipment - Purchase,02/05/2023,191139068,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,-10.76,R4000,Equipment - Purchase,30/05/2023,191145292,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,177.96,R4000,Equipment - Purchase,09/05/2023,191141458,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,179.44,R4000,Equipment - Purchase,09/05/2023,191141458,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,92.00,R4000,Equipment - Purchase,30/05/2023,191145291,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,18.84,R4000,Equipment - Purchase,30/05/2023,191145294,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,10.76,R4000,Equipment - Purchase,02/05/2023,191139069,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,99.94,R4000,Equipment - Purchase,09/05/2023,191141456,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,17.93,R4000,Equipment - Purchase,30/05/2023,191149917,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,9.09,R4000,Equipment - Purchase,30/05/2023,191149917,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,13.32,R4000,Equipment - Purchase,30/05/2023,191149917,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,64.42,R4000,Equipment - Purchase,30/05/2023,191149917,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,13.32,R4000,Equipment - Purchase,30/05/2023,191149917,Fleet Services,Fleet Management
INSERTED DETAIL,705609,Mobile Mini UK Limited,47.20,R4000,Equipment - Purchase,10/05/2023,130387162,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4001,Equipment - Hire,04/05/2023,130387424,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,705609,Mobile Mini UK Limited,47.20,R4000,Equipment - Purchase,10/05/2023,130387160,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4000,Equipment - Purchase,10/05/2023,130387616,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,705609,Mobile Mini UK Limited,60.00,R4001,Equipment - Hire,30/05/2023,130389485,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,705634,Morelock Signs Limited,"1,094.87",C1100,Construction and Conversion,18/05/2023,130389233,,Safety Programme
INSERTED DETAIL,705634,Morelock Signs Limited,"1,071.84",C1100,Construction and Conversion,31/05/2023,130383883,,Safety Programme
INSERTED DETAIL,705634,Morelock Signs Limited,167.80,R2003,R&M - Departmental response (external),02/05/2023,130387767,Environmental Services,Parks - South West Area Management
INSERTED DETAIL,705634,Morelock Signs Limited,413.50,C1100,Construction and Conversion,16/05/2023,130387282,,Safety Programme
INSERTED DETAIL,705634,Morelock Signs Limited,167.80,R4007,Materials,22/05/2023,130389102,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,705640,Morris & Alexander Limited,"1,484.40",R4000,Equipment - Purchase,05/05/2023,130387425,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,705640,Morris & Alexander Limited,"1,054.40",R4000,Equipment - Purchase,05/05/2023,130387425,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,705653,Mott Macdonald Limited,400.00,R6310,Direct Work With Children,04/05/2023,191140833,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,705680,M-R-S Communications Limited,130.00,R4405,Services - Security,26/05/2023,130390237,Local Economy,Global Budgets
INSERTED DETAIL,705680,M-R-S Communications Limited,43.33,R4001,Equipment - Hire,26/05/2023,130388325,Arts and Culture,Art Gallery
INSERTED DETAIL,705748,Nacro,"333,333.33",R5060,TPP - Public Health Contracts,22/05/2023,130389619,Healthy Life Expectancy,Alcohol and Drug
INSERTED DETAIL,705816,NCFE,327.00,R4630,Exam Expenses (Non-Employee),26/05/2023,130386742,Adult Education,Discretionary Fund
INSERTED DETAIL,705830,Quadient Finance UK Ltd (was Neopost),447.32,R4003,Equipment - R & M,18/05/2023,130388970,Support Services,Business Support Unit
INSERTED DETAIL,705830,Quadient Finance UK Ltd (was Neopost),447.32,R4003,Equipment - R & M,25/05/2023,130388971,Support Services,Business Support Unit
INSERTED DETAIL,705849,New Park Village Activities Network,"2,980.00",R4700,Grant Payments,24/05/2023,130390238,Head of Children's Improvement,Hashtag Youth Engagement Strategy
INSERTED DETAIL,705849,New Park Village Activities Network,"2,076.00",R4700,Grant Payments,04/05/2023,130388130,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,705854,Newauto Limited T/A Mogo (UK),480.00,R4009,Signage and Labels,15/05/2023,130389234,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,705854,Newauto Limited T/A Mogo (UK),320.00,R4009,Signage and Labels,16/05/2023,130389377,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,705854,Newauto Limited T/A Mogo (UK),313.60,R4009,Signage and Labels,23/05/2023,130389798,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,705854,Newauto Limited T/A Mogo (UK),35.00,R4009,Signage and Labels,23/05/2023,130389798,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,705854,Newauto Limited T/A Mogo (UK),"8,115.00",R4009,Signage and Labels,23/05/2023,130389378,Licensing,"Private Hire Vehicles			"
INSERTED DETAIL,705855,Newbridge Preparatory School,"15,710.11",R5035,TPP - Private Nursery Education Funding,23/05/2023,191147152,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,705856,Newbridge Surgery,160.00,R5060,TPP - Public Health Contracts,25/05/2023,191149313,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705856,Newbridge Surgery,56.00,R5060,TPP - Public Health Contracts,25/05/2023,191149311,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705856,Newbridge Surgery,145.00,R5060,TPP - Public Health Contracts,25/05/2023,191149316,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705856,Newbridge Surgery,92.00,R5060,TPP - Public Health Contracts,16/05/2023,191144241,Healthy Life Expectancy,Healthy Lifestyles
INSERTED DETAIL,705856,Newbridge Surgery,"1,475.00",R5060,TPP - Public Health Contracts,16/05/2023,191144242,Healthy Life Expectancy,Healthy Lifestyles
INSERTED DETAIL,705856,Newbridge Surgery,500.00,R5060,TPP - Public Health Contracts,25/05/2023,191149314,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705856,Newbridge Surgery,32.00,R5060,TPP - Public Health Contracts,25/05/2023,191149317,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705856,Newbridge Surgery,124.00,R5060,TPP - Public Health Contracts,25/05/2023,191149312,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705856,Newbridge Surgery,25.00,R5060,TPP - Public Health Contracts,25/05/2023,191149315,Starting and Developing Well,Sexual Health
INSERTED DETAIL,705861,Newhampton Arts Centre,"2,282.70",R4700,Grant Payments,11/05/2023,130388972,Head of Children's Improvement,Holiday Activity Fund
INSERTED DETAIL,705907,NJB Physiotherapy Limited,128.00,R4400,Services - Professional Fees,03/05/2023,130387894,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,153.00,R4400,Services - Professional Fees,03/05/2023,130387893,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,128.00,R4400,Services - Professional Fees,03/05/2023,130387890,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,87.50,R4400,Services - Professional Fees,26/05/2023,130389800,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,87.50,R4400,Services - Professional Fees,22/05/2023,130389799,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,178.00,R4400,Services - Professional Fees,03/05/2023,130387892,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,53.00,R4400,Services - Professional Fees,26/05/2023,130389801,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,87.50,R4400,Services - Professional Fees,02/05/2023,130387889,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,178.00,R4400,Services - Professional Fees,26/05/2023,130389804,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,87.50,R4400,Services - Professional Fees,26/05/2023,130389803,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,175.00,R4400,Services - Professional Fees,03/05/2023,130387891,Human Resources,HR Advice
INSERTED DETAIL,705907,NJB Physiotherapy Limited,175.00,R4400,Services - Professional Fees,26/05/2023,130389802,Human Resources,HR Advice
INSERTED DETAIL,705913,No 5 Chambers Limited,800.00,R4400,Services - Professional Fees,26/05/2023,130388131,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,705913,No 5 Chambers Limited,"3,700.00",R4400,Services - Professional Fees,26/05/2023,130390498,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,705913,No 5 Chambers Limited,"2,350.00",R4400,Services - Professional Fees,31/05/2023,191150505,Legal Services,Centralised External Legal Costs
