Body,Organisation Name,Date,Internal Ref Number,Net Amount,Irrecoverable VAT,Supplier(Beneficiary) Name,Supplier Registered Company Number,Supplier Registered Charity Number,Supplier ID,VAT Registration Number,Expense Area,Procurement Classification: Council's Procurement Category Name,Expense Code,BVACOP,Proclass,Extended Description,Source,Subsource,Definition,Purpose of Spend (Summary),Voluntary Community and Social Enterprise Supplier
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383465,77703.28,N/A,2024:07OV Other Vulnerable People,,,Personal Budgets,,Adult Services and Wellbeing-Adult Health & Social Care,Transfer Payments - School Children And Students,884D6005,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383467,358300.87,N/A,2024:07PD Physically Disabled,,,Personal Budgets,,Adult Services and Wellbeing-Adult Health & Social Care,Transfer Payments - School Children And Students,884A6002,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383469,11184.2,N/A,2024:07VI Visual Impairment,,,Personal Budgets,,Adult Services and Wellbeing-Adult Health & Social Care,Transfer Payments - School Children And Students,884A6002,,,,CQ,PB,Personal Budgets,Direct payments to service users assessed as needing service provision,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367459,848.76,N/A,24x7 Ltd,,,S419438,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78523209,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325841,1470,N/A,3R Finance Ltd ( factoring for Sarto Thomas Ltd),,,S421468,,Economy and Environment (obsolete)-Planning & Building Control,Miscellaneous Expenses,58104807,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,21/08/2024,33375031,1470,N/A,3R Finance Ltd ( factoring for Sarto Thomas Ltd),,,S421468,,Economy and Environment (obsolete)-Planning & Building Control,Miscellaneous Expenses,58104807,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,22/08/2024,33376431,1470,N/A,3R Finance Ltd ( factoring for Sarto Thomas Ltd),,,S421468,,Economy and Environment (obsolete)-Planning & Building Control,Miscellaneous Expenses,58104807,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,06/08/2024,33327143,15180,N/A,51st Pellon Scouts,,,S280129,,Chief Executive's Office (obsolete)-Public Health,Miscellaneous Expenses,44174852,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367360,100,N/A,A Class Taxis (Transport  Services )Ltd,,,S401565,,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Other Committees Of The Council,60655010,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367364,1690,N/A,A Class Taxis (Transport  Services )Ltd,,,S401565,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78703209,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367363,528,N/A,A Class Taxis (Transport  Services )Ltd,,,S401565,,Adult Services and Wellbeing-Adult Health & Social Care,Contract Hire And Operating Leases,88453200,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367362,4379.5,N/A,A Class Taxis (Transport  Services )Ltd,,,S401565,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78523210,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367361,42058,N/A,A Class Taxis (Transport  Services )Ltd,,,S401565,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78523209,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367366,5025,N/A,A1GW Cars Private Hire Ltd,,,S406678,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78523218,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367367,27117.1,N/A,A1GW Cars Private Hire Ltd,,,S406678,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78523209,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367368,305,N/A,A1GW Cars Private Hire Ltd,,,S406678,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78523210,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367369,780,N/A,A1GW Cars Private Hire Ltd,,,S406678,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78703202,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367370,2700,N/A,A1GW Cars Private Hire Ltd,,,S406678,,Children and Young People's Services-Childrens Care Services,Services,72334442,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367371,2422,N/A,A1GW Cars Private Hire Ltd,,,S406678,,Economy and Environment (obsolete)-Transport Services,Contract Hire And Operating Leases,78703209,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,16/08/2024,33367579,1972,N/A,AAT GB Limited,,,S373474,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414090,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,15/08/2024,33353397,2739,N/A,ADASS,,,S144869,,Adult Services and Wellbeing-Adult Health & Social Care,Grants And Subscriptions,88304709,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33350039,5625,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57012A72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33350042,5040,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57012A72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33350041,660,N/A,AECOM,,,S211979,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Consultant Fees,57012A72,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325467,625,N/A,AG Design Studio Ltd,,,S423624,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12144023,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325469,625,N/A,AG Design Studio Ltd,,,S423624,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12144023,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325468,625,N/A,AG Design Studio Ltd,,,S423624,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12144023,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325470,625,N/A,AG Design Studio Ltd,,,S423624,,Communities & Service Support (obsolete)-Museums & Arts,Equipment Furniture And Materials,12144023,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,21/08/2024,33375205,12136.92,N/A,ALS Support,,,S91184,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,46445401,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378131,2615,N/A,APSE,,,S12851,,Economy and Environment (obsolete)-Highways and Engineering Services,Miscellaneous Expenses,56014806,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,19/08/2024,33370342,550,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,19/08/2024,33370340,495,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,19/08/2024,33370337,595,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,19/08/2024,33370338,400,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383104,450,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383105,750,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383107,650,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383109,375,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,28/08/2024,33383110,375,N/A,ARD Industrial Services Ltd,3555589,,S396069,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90445811,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378200,650,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378198,1317.27,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378197,147.5,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378196,200.66,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378199,4200,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378194,180,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378193,5078,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378192,316.64,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378191,1031,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378190,2562,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378189,855,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,23/08/2024,33378195,160.04,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Regeneration - Capital,Fixtures and Fittings,17FE0140,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,29/08/2024,33384722,4899,N/A,ATG Access Ltd,2643622,,S15173,,Economy and Environment (obsolete)-Highways & Engineering Services - Capital,Other Fees,57012A90,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,12/08/2024,33348785,1300.46,N/A,AVC Wise Ltd,,,S411708,,Deputy Chief Executive (obsolete)-Human Resources,Miscellaneous Expenses,86374894,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,27/08/2024,33380971,1507.37,N/A,AVC Wise Ltd,,,S411708,,Deputy Chief Executive (obsolete)-Human Resources,Miscellaneous Expenses,86374894,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33349998,99200.25,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33350000,95091.01,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,29/08/2024,33384951,96653.18,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,29/08/2024,33384955,109727.02,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,29/08/2024,33384953,51669.33,N/A,AWM Ltd,,,S183100,,Economy and Environment (obsolete)-Environmental Services,Private Contractors,E2355564,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33349911,1411.63,N/A,Abacus Lighting Ltd,8494722,,S114795,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Equipment Furniture And Materials,92604006,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,13/08/2024,33349909,5388.37,N/A,Abacus Lighting Ltd,8494722,,S114795,,Communities & Service Support (obsolete)-Sport & Leisure Management DSO,Equipment Furniture And Materials,92604006,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,07/08/2024,33328989,1570.8,N/A,Abbey Park Primary Academy,,,S10649,,Children and Young People's Services-Childrens Services Unit,Other Committees Of The Council,70545016,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,07/08/2024,33328854,20163.95,N/A,Absolute Childrens Services Ltd,,,S412704,,Children and Young People's Services-Childrens Care Services,Private Contractors,72255550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325576,660,N/A,Academics,,,S397165,,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Other Committees Of The Council,60655010,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325572,825,N/A,Academics,,,S397165,,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Other Committees Of The Council,60655010,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325574,660,N/A,Academics,,,S397165,,Children and Young People's Services-Children and Young People's Serv - Central Depts.,Other Committees Of The Council,60655010,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,14/08/2024,33352263,3188,N/A,Accora Ltd,,,S224849,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414090,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,14/08/2024,33352261,295,N/A,Accora Ltd,,,S224849,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414090,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,14/08/2024,33352260,3250,N/A,Accora Ltd,,,S224849,,Adult Services and Wellbeing-Adult Health & Social Care,Equipment Furniture And Materials,88414090,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,09/08/2024,33346465,1100,N/A,Acer Tree Care,,,S136755,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90365820,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,09/08/2024,33346463,180,N/A,Acer Tree Care,,,S136755,,Economy and Environment (obsolete)-Highways and Engineering Services,Private Contractors,56H35508,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,09/08/2024,33346464,2200,N/A,Acer Tree Care,,,S136755,,Economy and Environment (obsolete)-Highways and Engineering Services,Private Contractors,56H35508,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,09/08/2024,33346468,750,N/A,Acer Tree Care,,,S136755,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90365820,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,09/08/2024,33346467,140,N/A,Acer Tree Care,,,S136755,,Economy and Environment (obsolete)-Highways and Engineering Services,Private Contractors,56H55508,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,29/08/2024,33384728,140,N/A,Acer Tree Care,,,S136755,,Economy and Environment (obsolete)-Highways and Engineering Services,Private Contractors,56H35508,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,29/08/2024,33384727,1930,N/A,Acer Tree Care,,,S136755,,Communities & Service Support (obsolete)-Green Space and Street Scene,Independent Sector Homes,90365820,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,14/08/2024,33352784,31968.6,N/A,Achieve Together Ltd,,,S385887,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88765599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,05/08/2024,33325570,22660,N/A,Ackworth School,,,S379590,,Children and Young People's Services-Schools and Children's Services - Non-School,Private Contractors,68065510,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
