Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
Nickolds Property Management,Homelessness Provision,09/07/2024," £5,110.00 ",PO00044029,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,09/07/2024," £5,355.00 ",PO00044022,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,09/07/2024," £5,705.00 ",PO00044028,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,09/07/2024," £5,950.00 ",PO00044027,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,09/07/2024," £6,230.00 ",PO00044025,HOMEPROV,Purchase order

OMNILEDGER LIMITED,Homelessness Provision,09/07/2024," £1,920.00 ",PO00043968,HOMEPROV,Purchase order

"PEDDYMARK REDHILLMicrochip trainingl, microchips and sharps bin",PUBLIC HEALTH AND PROTECTION,09/07/2024, £379.80 ,,,Procurement card

PPL PRS LTD,Museums & Galleries,09/07/2024, £392.49 ,PO00044013,MUSEUM,Purchase order

PREMIER INN CHELMSFORD,Housing,09/07/2024, £325.00 ,,,Procurement card

S S P A EVENTS LTD,Performing Arts,09/07/2024," £12,584.19 ",PO00043992,PERFORM,Purchase order

Scaffold and clamps for cinema projector pedestal,BUILDING,09/07/2024, £354.89 ,,,Procurement card

SHARPE PRITCHARD LLP,Consultancy,09/07/2024," £10,000.00 ",PO00043996,CONSULT,Purchase order

SOLON SECURITY LTD,Security - Equipment,09/07/2024," £7,815.00 ",PO00043983,SECUR3,Purchase order

SPECIALIST BATHROOMS & PROPERTY SERVICES LIMITED,DFGS Grant,09/07/2024," £4,210.00 ",PO00043986,DFGS,Purchase order

Spirit Of Ukraine LTD,Homelessness Provision,09/07/2024, £250.00 ,PO00044033,HOMEPROV,Purchase order

The Lockfather limited,Building Repairs,09/07/2024," £1,195.00 ",PO00044015,BUILD07,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,09/07/2024," £2,500.00 ",PO00044003,INSURE,Purchase order

TRAVELODG TRAVELODGE G THAME,Housing,09/07/2024, £354.30 ,,,Procurement card

VIP SECURITY (ESSEX) LTD,Events,09/07/2024," £1,499.85 ",PO00043981,EVENTS,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Electricity (Utility),09/07/2024," £3,683.91 ",PO00043984,ELEC,Purchase order

BARCLAYCARD,Banking,10/07/2024," £11,834.57 ",,FIN2,Direct Debit

BIP SOLUTIONS LTD,Subscriptions,10/07/2024," £12,179.00 ",PO00044076,SUBS,Purchase order

CHELMSFORD CHESS,Homelessness Provision,10/07/2024," £3,250.00 ",PO00044067,HOMEPROV,Purchase order

COMP VOUCHER SERV,Subscriptions,10/07/2024," £1,401.84 ",,SUBS,Direct Debit

Easy Weddings Ltd,Events,10/07/2024, £750.00 ,PO00044050,EVENTS,Purchase order

ESSEX COUNTY COUNCIL,Homelessness Provision,10/07/2024," £1,500.00 ",PO00044079,HOMEPROV,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Supplies,10/07/2024, £770.52 ,PO00044080,CLEAN1,Purchase order

J P LENNARD LTD,Sports Equipment,10/07/2024, £750.40 ,PO00044056,SPORT2,Purchase order

JIGGINS ENVIRONMENTAL LTD,Building Repairs,10/07/2024, £770.00 ,PO00044053,BUILD07,Purchase order

LAW ABSOLUTE,Temporary Staff,10/07/2024," £1,395.00 ",PO00044046,HR2,Purchase order

MARES S P A,Sports Equipment,10/07/2024," £2,284.37 ",PO00044059,SPORT2,Purchase order

OPTIMUM OILS LTD,Vehicles Parts,10/07/2024," £3,100.00 ",PO00044041,VEHIC7,Purchase order

Redacted,Photography,10/07/2024, £350.00 ,PO00044048,PHOTO,Purchase order

RENTOKIL INITIAL SERVICES T/A INITIAL WASHROOMS,Cleaning Services - External,10/07/2024, £834.80 ,PO00044058,CLEAN2,Purchase order

THE BIG WORD GROUP (LEEDS),Homelessness Provision,10/07/2024, £501.79 ,PO00044078,HOMEPROV,Purchase order

TRADE PARTNERS INTENATIONAL LTD,Playground Maintenance,10/07/2024," £3,563.50 ",PO00044044,PLAY2,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,10/07/2024," £2,400.00 ",PO00044068,INSURE,Purchase order

WALLACE KENNELS,Kennel Fees,10/07/2024, £300.00 ,PO00044051,KENNEL,Purchase order

WIDFORD PARISH,Election Services,10/07/2024, £470.00 ,PO00044045,LEGAL2,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Property Maintenance,10/07/2024," £2,467.63 ",PO00044047,PROP3,Purchase order

WILLIAM DE FERRERS SCHOOL (POOL GAS),Gas (Utility),10/07/2024," £10,613.04 ",PO00044049,GAS,Purchase order

7 2 7 TRUCK & VAN PARTS SPECIALIST,Vehicles Parts,11/07/2024," £1,355.12 ",PO00044114,VEHIC7,Purchase order

A FIFIELD SERVICES,Property Maintenance,11/07/2024, £559.00 ,PO00044096,PROP3,Purchase order

ALPHABET (UK) FLEET MANAGEMENT LIMITED,Vehicle Leasing ,11/07/2024, £252.00 ,PO00044135,VEHIC6,Purchase order

AUTO JET,Vehicle Maintenance,11/07/2024," £1,170.00 ",PO00044112,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,11/07/2024," £1,460.00 ",PO00044111,VEHIC8,Purchase order

AUTO JET,Vehicle Maintenance,11/07/2024," £1,625.00 ",PO00044113,VEHIC8,Purchase order

BRENTWOOD COMMUNICATIONS LTD,Tool & Equipment Hire,11/07/2024," £2,635.00 ",PO00044143,TOOL2,Purchase order

BUPA,Healthcare Fees,11/07/2024," £8,723.06 ",PO00044089,HEALTH3,Purchase order

Chelmsford Accident Repair Specialists Ltd T/A Chelmsford Au,Insurance,11/07/2024, £504.46 ,PO00044130,INSURE,Purchase order

CHELMSFORD CHESS,Community Grants,11/07/2024," £315,000.00 ",PO00044081,GRANTS,Purchase order

CHELMSFORD IMPROVEMENT DISTRICT LIMITED,Debt Collection & Recovery,11/07/2024," £87,388.89 ",PO00044102,DEBT,Purchase order

CLAAS MANNS LTD,Vehicle Maintenance,11/07/2024, £286.00 ,PO00044133,VEHIC8,Purchase order

CLAAS MANNS LTD,Vehicle Maintenance,11/07/2024," £1,086.46 ",PO00044134,VEHIC8,Purchase order

CLAAS MANNS LTD,Vehicle Maintenance,11/07/2024," £1,192.59 ",PO00044129,VEHIC8,Purchase order

CONSTANT COOLING LTD,Building Repairs,11/07/2024, £506.90 ,PO00044121,BUILD07,Purchase order

Davies Burton Sweetlove Ltd,Consultancy,11/07/2024, £440.00 ,PO00044095,CONSULT,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,11/07/2024, £298.57 ,PO00044122,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,11/07/2024, £394.75 ,PO00044120,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,11/07/2024, £517.96 ,PO00044108,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,11/07/2024," £1,177.80 ",PO00044110,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,11/07/2024," £2,847.62 ",PO00044109,VEHIC7,Purchase order

EURO LOO,#N/A,11/07/2024, £450.00 ,PO00044138,NA,Purchase order

FULTON PAPER,Paper,11/07/2024, £719.90 ,PO00044091,PAPER,Purchase order

HEAVYHAUL (CHELMSFORD) LTD,Vehicle Recovery,11/07/2024, £280.00 ,PO00044105,VEHIC9,Purchase order

HEAVYHAUL (CHELMSFORD) LTD,Vehicle Maintenance,11/07/2024, £722.30 ,PO00044107,VEHIC8,Purchase order

HYBRID ECOLOGY LTD,Tree Management Services,11/07/2024," £1,300.00 ",PO00044127,TREE,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,11/07/2024, £678.93 ,PO00044142,HOMEPROV,Purchase order

M CONDRON LIMITED,"Lighting - External (street, parks..)",11/07/2024," £4,630.00 ",PO00044118,LIGHTS2,Purchase order

Michelle's Magic Mirror,Events,11/07/2024, £260.00 ,PO00044140,EVENTS,Purchase order

New Hope Rentals,Homelessness Provision,11/07/2024, £420.00 ,PO00044085,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,11/07/2024, £420.00 ,PO00044086,HOMEPROV,Purchase order

PRETTYS,Legal Advice,11/07/2024," £4,111.90 ",PO00044087,LEGAL4,Purchase order

PUBLIC SECTOR PEOPLE MANAGERS ASSOCIATION,Training / Course Fees,11/07/2024, £600.00 ,PO00044136,TRG1,Purchase order

SIMPLY ACORN GROUP LTD,Tree Management Services,11/07/2024," £2,680.00 ",PO00044126,TREE,Purchase order

SPRINGFIELD FOOTBALL CLUB,Election Services,11/07/2024, £300.00 ,PO00044145,LEGAL2,Purchase order

Strive Agency Ltd,Publications,11/07/2024, £593.81 ,PO00044139,PRINT2,Purchase order

ADECCO UK LTD,Temporary Staff,12/07/2024," £2,599.35 ",PO00044169,HR2,Purchase order

Alliance Automotive UK CV Ltd T/a CV Components,Vehicles Parts,12/07/2024, £308.00 ,PO00044159,VEHIC7,Purchase order

CAPACITY GRID T/A LIBERATA UK LTD,Council tax & business rates,12/07/2024," £5,210.40 ",PO00044151,RATES,Purchase order

CHAMPION SERVICES GROUP,Cleaning Services - External,12/07/2024, £250.00 ,PO00044162,CLEAN2,Purchase order

DG ACCESSIBLE DESIGNS LTD,DFGS Grant,12/07/2024," £1,099.27 ",PO00044175,DFGS,Purchase order

ESSEX FLAGS AND FLAGSTAFFS LTD,#N/A,12/07/2024," £1,155.00 ",PO00044153,NA,Purchase order

FUNKY FURNITURE HIRE LTD,Events,12/07/2024, £644.40 ,PO00044163,EVENTS,Purchase order

GB ADAPTATIONS,DFGS Grant,12/07/2024," £6,450.20 ",PO00044174,DFGS,Purchase order

HOUSE OF MARBLES,Museums & Galleries,12/07/2024, £375.20 ,PO00044173,MUSEUM,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,12/07/2024, £657.86 ,PO00044149,HOMEPROV,Purchase order

LAW ABSOLUTE,Temporary Staff,12/07/2024," £1,395.00 ",PO00044168,HR2,Purchase order

New Hope Rentals,Homelessness Provision,12/07/2024, £420.00 ,PO00044148,HOMEPROV,Purchase order

PHS GROUP LTD,Museums & Galleries,12/07/2024," £1,228.54 ",PO00044150,MUSEUM,Purchase order

ROYAL MAIL,Election Services,12/07/2024," £1,649.25 ",PO00044172,LEGAL2,Purchase order

ROYAL MAIL,Election Services,12/07/2024," £18,469.50 ",PO00044170,LEGAL2,Purchase order

THE ANGLIA SIGN CASTING LTD,Crematorium Equipment,12/07/2024, £422.95 ,PO00044176,CREM1,Purchase order

A & D SPORTS T/A EXIGO,Fitness Equipment,15/07/2024, £318.00 ,PO00044181,SPORT3,Purchase order

BIRKETTS LLP,Property Management,15/07/2024," £10,803.50 ",PO00044194,PROP4,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,15/07/2024," £14,721.73 ",PO00044193,HOMEPROV,Purchase order

CORPORATE MAILING SOLUTIONS,Election Services,15/07/2024," £2,032.99 ",PO00044201,LEGAL2,Purchase order

DG ACCESSIBLE DESIGNS LTD,DFGS Grant,15/07/2024," £1,046.78 ",PO00044215,DFGS,Purchase order

ENVIRONMENT AGENCY,Consultancy,15/07/2024, £400.00 ,PO00044213,CONSULT,Purchase order

ESSEX SUPPLIES (UK) LTD,Cleaning Services - External,15/07/2024, £549.08 ,PO00044188,CLEAN2,Purchase order

GB SPORT & LEISURE,Sports Equipment,15/07/2024," £1,579.40 ",PO00044208,SPORT2,Purchase order

HAYS MONTROSE,Temporary Staff,15/07/2024, £646.41 ,PO00044191,HR2,Purchase order

HAYS MONTROSE,Temporary Staff,15/07/2024, £778.12 ,PO00044205,HR2,Purchase order

JOHN FORD GROUP LTD,DFGS Grant,15/07/2024," £6,238.95 ",PO00044189,DFGS,Purchase order

LACONS BREWERY LIM,Bar Stock,15/07/2024," £2,523.24 ",,CAT2,Direct Debit

NATWEST ONECARD,Banking,15/07/2024," £59,854.00 ",,FIN2,Direct Debit

New Hope Rentals,Homelessness Provision,15/07/2024, £420.00 ,PO00044184,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,15/07/2024, £560.00 ,PO00044183,HOMEPROV,Purchase order

NPOWER,Utilities Gas,15/07/2024," £2,999.18 ",,GAS,Direct Debit

NPOWER,Utilities Gas,15/07/2024," £14,483.64 ",,GAS,Direct Debit

PROPERTY STOP,Homelessness Provision,15/07/2024," £27,790.00 ",PO00044196,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,15/07/2024," £27,940.00 ",PO00044195,HOMEPROV,Purchase order

REDSTONE,Digital Maintenance & Support,15/07/2024, £375.00 ,PO00044209,DIGIT6,Purchase order

Roche Systems LTD,Building Repairs,15/07/2024," £2,050.00 ",PO00044204,BUILD07,Purchase order

Roy Galley,DFGS Grant,15/07/2024," £5,675.14 ",PO00044214,DFGS,Purchase order

THE HELPING HAND COMPANY,Street Cleaning Services,15/07/2024, £314.65 ,PO00044211,CLEAN5,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,15/07/2024," £3,710.00 ",PO00044182,HOMEPROV,Purchase order

TMP (UK) LTD,Statutory Advertising,15/07/2024, £295.50 ,PO00044207,ADVRT2,Purchase order

Trinity Construction Services Ltd,DFGS Grant,15/07/2024," £6,213.00 ",PO00044216,DFGS,Purchase order

BARCLAYCARD,Banking,16/07/2024," £3,001.60 ",,FIN2,Direct Debit

BOOKER LTD,Bar Stock,16/07/2024, £584.68 ,,CAT2,Direct Debit

BT,Telecommunitcations,16/07/2024," £4,684.27 ",PO00044226,DIGIT8,Purchase order

CARRINGTON WEST LTD,Temporary Staff,16/07/2024," £1,600.00 ",PO00044217,HR2,Purchase order

COLCHESTER BOROUGH COUNCIL,Conference Fees,16/07/2024," £1,476.20 ",PO00044243,TRG3,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,16/07/2024, £875.00 ,PO00044246,BUILD07,Purchase order

DIAL A JET DRAINAGE LTD,Building Repairs,16/07/2024, £680.00 ,PO00044248,BUILD07,Purchase order

ESSEX WILDLIFE TRUST LTD,Subscriptions,16/07/2024, £250.00 ,PO00044245,SUBS,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,16/07/2024, £350.00 ,PO00044229,SIGN4,Purchase order

HIGHLINE ROADMARKINGS LTD,Signage - Highway,16/07/2024," £1,053.00 ",PO00044228,SIGN4,Purchase order

HOUSING ACTION MANAGEMENT LIMITED,Homelessness Provision,16/07/2024," £8,099.00 ",PO00044242,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,16/07/2024, £657.86 ,PO00044240,HOMEPROV,Purchase order

LAMPWICK CARE LIMITED,Homelessness Provision,16/07/2024, £678.93 ,PO00044241,HOMEPROV,Purchase order

NEW ERA FUELS LIMITED,Fuel,16/07/2024," £29,967.01 ",PO00044227,FUEL1,Purchase order

New Hope Rentals,Homelessness Provision,16/07/2024, £420.00 ,PO00044234,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,16/07/2024, £420.00 ,PO00044235,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,16/07/2024, £420.00 ,PO00044236,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,16/07/2024, £420.00 ,PO00044237,HOMEPROV,Purchase order

RJM TRUCK & CRANE SERVICES LTD,Vehicle Maintenance,16/07/2024, £432.03 ,PO00044257,VEHIC8,Purchase order

UK POWER NETWORKS (OPERATIONS) LTD,Building Repairs,16/07/2024," £7,806.28 ",PO00044253,BUILD07,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,16/07/2024," £1,206.25 ",PO00044224,SECUR4,Purchase order

WESTFIELD CONT HEA,Insurance,16/07/2024," £6,628.20 ",,HR2,Direct Debit

ANGLIAN WATER BUSI,Water,17/07/2024," £4,240.71 ",,WATER,Direct Debit

Application fee for Tindal Square Civic Trust Award application,ECONOMIC DEVELOPMENT AND IMPLEMENTATION,17/07/2024, £300.00 ,,,Procurement card

ASHGROVE TRADING,Stationary,17/07/2024, £337.60 ,PO00044279,STAT1,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,17/07/2024," £7,910.00 ",PO00044301,HOMEPROV,Purchase order

CHELMSFORD SAFETY SUPPLIES,Traffic,17/07/2024, £484.35 ,PO00044296,TRAFF5,Purchase order

CHIEF CULTURAL & LEISURE OFFICERS ASSOCIATION,Subscriptions,17/07/2024, £480.00 ,PO00044302,SUBS,Purchase order

CIA Fire & Security Limited,Sports Pitches,17/07/2024," £1,100.00 ",PO00044283,SPORT1,Purchase order

COLLIER TURF CARE LTD,Sports Pitches,17/07/2024, £411.00 ,PO00044287,SPORT1,Purchase order

CONSTANT COOLING LTD,Building Repairs,17/07/2024," £1,395.00 ",PO00044291,BUILD07,Purchase order

CSS RECRUITMENT SERVICES LTD,Training / Course Fees,17/07/2024, £650.00 ,PO00044277,TRG1,Purchase order

DVLA VEHICLE TAX  - EJ14SXR,STREET CARE AND PERFORMANCE,17/07/2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX  - GD12BJK,STREET CARE AND PERFORMANCE,17/07/2024, £337.50 ,,,Procurement card

DVLA VEHICLE TAX  - VO21YVW,STREET CARE AND PERFORMANCE,17/07/2024, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - EJ15MGE,STREET CARE AND PERFORMANCE,17/07/2024, £452.50 ,,,Procurement card

DVLA VEHICLE TAX - VO21YVX,STREET CARE AND PERFORMANCE,17/07/2024, £452.50 ,,,Procurement card

ENTERPRISE RENT A CAR EGHAM,RIVERSIDE,17/07/2024, £551.20 ,,,Procurement card

FISK FIRE MAINTENANCE LIMITED,Property Maintenance,17/07/2024, £705.00 ,PO00044286,PROP3,Purchase order

Hylands Evening Standard Quarter Page,"MARKETING, ENGAGEMENT AND EVENTS",17/07/2024, £750.00 ,,,Procurement card

"Jumbo display stand, storage bag, acrylic literature holders.",STREET CARE AND PERFORMANCE,17/07/2024, £372.00 ,,,Procurement card

M R SERVICES ESSEX LTD,Waste Collection Services,17/07/2024," £1,406.10 ",PO00044288,WASTE1,Purchase order

NATIVE PROMOTIONS,Uniforms & Workwear (not PPE),17/07/2024, £488.45 ,PO00044299,UNIFORM,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £4,165.00 ",PO00044275,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £4,620.00 ",PO00044273,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £4,655.00 ",PO00044266,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £4,845.00 ",PO00044264,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £4,865.00 ",PO00044269,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £4,875.00 ",PO00044274,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £5,040.00 ",PO00044267,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £5,110.00 ",PO00044272,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £5,180.00 ",PO00044268,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £5,355.00 ",PO00044265,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £5,635.00 ",PO00044270,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,17/07/2024," £5,705.00 ",PO00044271,HOMEPROV,Purchase order

O2,Telecoms,17/07/2024," £1,542.49 ",,DIGIT8,Direct Debit

SIGNS FOR YOU LTD,Promotional Signage,17/07/2024, £519.02 ,PO00044284,SIGN3,Purchase order

SPEKTRIX LIMITED,Telecoms,17/07/2024," £5,924.41 ",,DIGIT8,Direct Debit

THE ALARM COMPANY (NORWICH) LTD,Property Maintenance,17/07/2024," £5,381.00 ",PO00044282,PROP3,Purchase order

UK coaching course for City Camps Leaders,RIVERSIDE,17/07/2024, £350.00 ,,,Procurement card

WATLING JCB LTD,Vehicle Maintenance,17/07/2024," £2,712.56 ",PO00044276,VEHIC8,Purchase order

WWW.HOTLINE.CO.UK 08448884400 merchandise for be their lead event,PUBLIC PLACES,17/07/2024, £280.80 ,,,Procurement card

WWW.ICM.ORG.UK PETERBOROUGH,ACCOUNTANCY,17/07/2024, £319.20 ,,,Procurement card

WWW.ICM.ORG.UK PETERBOROUGH,ACCOUNTANCY,17/07/2024, £319.20 ,,,Procurement card

ANGLIAN WATER,Water (Utility),18/07/2024, £361.44 ,PO00044314,WATER,Purchase order

CHELMER HOUSING PARTNERSHIP,Homelessness Provision,18/07/2024," £26,557.20 ",PO00044305,HOMEPROV,Purchase order

iVisit Media Ltd,Promotional Advertising,18/07/2024, £490.00 ,PO00044309,ADVRT1,Purchase order

KLIPSPRINGER INSTRUMENTATION,Testing Equipment,18/07/2024, £786.96 ,PO00044306,ENV3,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,18/07/2024," £2,590.00 ",PO00044320,HR2,Purchase order

SELLICK PARTNERSHIP,Temporary Staff,18/07/2024," £2,664.00 ",PO00044319,HR2,Purchase order

TRAVELERS INSURANCE COMPANY LTD,Insurance,18/07/2024," £2,500.00 ",PO00044315,INSURE,Purchase order

WORLDPAY,Banking,18/07/2024, £539.46 ,,FIN2,Direct Debit

A E SIMMONS LTD,Printing & Reprographic Services - External,19/07/2024," £1,523.00 ",PO00044342,PRINT,Purchase order

BAM BAM BOOGIES CIC,Events,19/07/2024, £250.00 ,PO00044325,EVENTS,Purchase order

COMPLETE CONSTRUCTION,Interior Works,19/07/2024, £495.00 ,PO00044330,BUILD11,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,19/07/2024, £895.00 ,PO00044334,BUILD07,Purchase order

EMS,Lift Maintenance,19/07/2024, £260.98 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £288.29 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £432.52 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £438.77 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £522.51 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £581.29 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £620.83 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £629.62 ,,LIFT2,Direct Debit

EMS,Lift Maintenance,19/07/2024, £637.99 ,,LIFT2,Direct Debit

ESSEX & SUFFOLK WATER,Water (Utility),19/07/2024," £1,372.61 ",PO00044340,WATER,Purchase order

Imperial Bird of Prey Academy,Museums & Galleries,19/07/2024, £350.00 ,PO00044336,MUSEUM,Purchase order

Knight Kavanagh & Page Ltd,Consultancy,19/07/2024," £2,989.20 ",PO00044338,CONSULT,Purchase order

Knight Kavanagh & Page Ltd,Consultancy,19/07/2024," £5,922.75 ",PO00044339,CONSULT,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,19/07/2024, £288.75 ,PO00044353,HOMEPROV,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,19/07/2024, £990.00 ,PO00044351,HOMEPROV,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,19/07/2024," £1,155.00 ",PO00044343,HOMEPROV,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,19/07/2024," £1,485.00 ",PO00044348,HOMEPROV,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,19/07/2024," £1,485.00 ",PO00044349,HOMEPROV,Purchase order

OASIS HOTEL HARLOW LTD,Homelessness Provision,19/07/2024," £1,485.00 ",PO00044350,HOMEPROV,Purchase order

A E SIMMONS LTD,Printing & Reprographic Services - External,22/07/2024, £358.00 ,PO00044374,PRINT,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,22/07/2024, £450.00 ,PO00044373,BUILD07,Purchase order

ANGLIAN WATER BUSI,Water,22/07/2024," £1,117.81 ",,WATER,Direct Debit

ANGLIAN WATER BUSI,Water,22/07/2024," £7,216.08 ",,WATER,Direct Debit

Atesta Ltd,Crematorium Maintenance,22/07/2024," £2,199.00 ",PO00044396,CREM2,Purchase order

BARCLAYCARD,Banking,22/07/2024, £996.00 ,,FIN2,Direct Debit

BARRY KING TRADING AS ENHANCED SECURITY SOLUTIONS,Electrical Services,22/07/2024, £306.00 ,PO00044360,BUILD10,Purchase order

BIRKETTS LLP,#N/A,22/07/2024," £2,065.00 ",PO00044402,PROP5,Purchase order

Chelmsford Accident Repair Specialists Ltd T/A Chelmsford Au,Vehicle Maintenance,22/07/2024, £417.28 ,PO00044386,VEHIC8,Purchase order

Chelmsford Accident Repair Specialists Ltd T/A Chelmsford Au,Vehicle Maintenance,22/07/2024, £583.98 ,PO00044385,VEHIC8,Purchase order

COLLIER TURF CARE LTD,Sports Pitches,22/07/2024, £750.00 ,PO00044359,SPORT1,Purchase order

COMPLETE CONSTRUCTION,Building Repairs,22/07/2024, £425.00 ,PO00044362,BUILD07,Purchase order

COMPLETE CONSTRUCTION,Water (Utility),22/07/2024, £980.00 ,PO00044401,WATER,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,22/07/2024," £1,628.79 ",PO00044380,VEHIC7,Purchase order

EDFENERGY CUST PLC,Utilities Gas,22/07/2024," £3,845.17 ",,GAS,Direct Debit

ERNEST DOE & SONS LTD,Vehicle Tools and Equipment,22/07/2024, £402.00 ,PO00044398,VEHIC10,Purchase order

ESSEX SUPPLIES (UK) LTD,Car Park Maintenance,22/07/2024, £495.17 ,PO00044372,CPARK1,Purchase order

HARPER COLLINS PUBLISHERS LIMITED,Museums & Galleries,22/07/2024, £329.78 ,PO00044412,MUSEUM,Purchase order

HAYS MONTROSE,Temporary Staff,22/07/2024, £646.41 ,PO00044367,HR2,Purchase order

INSCRIBE CREATIVE LTD,Digital Maintenance & Support,22/07/2024," £1,550.00 ",PO00044397,DIGIT6,Purchase order

M J FENCING LTD,Maintenance,22/07/2024, £275.00 ,PO00044403,OSREPAIR,Purchase order

M J FENCING LTD,Maintenance,22/07/2024, £340.00 ,PO00044358,OSREPAIR,Purchase order

New Hope Rentals,Homelessness Provision,22/07/2024, £420.00 ,PO00044389,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/07/2024, £420.00 ,PO00044390,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/07/2024, £420.00 ,PO00044391,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/07/2024, £420.00 ,PO00044394,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,22/07/2024, £560.00 ,PO00044393,HOMEPROV,Purchase order

OMNILEDGER LIMITED,Homelessness Provision,22/07/2024," £1,350.00 ",PO00044388,HOMEPROV,Purchase order

Planningjobs.com Limited,Promotional Advertising,22/07/2024, £495.00 ,PO00044399,ADVRT1,Purchase order

TECHNOGYM,Fitness Instructors,22/07/2024, £448.80 ,,SPORT3,Direct Debit

THE EATERY,Catering Supplies - Food & Drink,22/07/2024, £782.00 ,PO00044414,CAT2,Purchase order

TMP (UK) LTD,Statutory Advertising,22/07/2024, £353.60 ,PO00044410,ADVRT2,Purchase order

