Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,Stannah Lift Services Ltd,277140,1000811,02/10/2024,814.36,135.73,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,1085683898,1.00081E+22
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,280250,1004132,04/10/2024,"1,077.14",0,Residential Placements,20391,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,699817,1.00413E+18
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,280791,1004132,04/10/2024,807.22,0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,700092,1.00413E+18
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,287961,1004132,04/10/2024,"1,077.14",0,Residential Placements,20391,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,703401,1.00413E+18
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,288630,1004132,04/10/2024,807.22,0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,703866,1.00413E+18
Blackpool Council,The Yachtsman Ltd,288682,1001418,18/10/2024,"5,035.72",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,704081I,1001418288682704081I
Blackpool Council,The Yachtsman Ltd,297909,1001418,18/10/2024,"1,500.00",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709938I,1001418297909709938I
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,298145,1004132,04/10/2024,"1,077.14",0,Residential Placements,20391,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709181,1.00413E+18
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,298641,1004132,04/10/2024,807.22,0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709585,1.00413E+18
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,298737,1004132,04/10/2024,"4,587.90",0,Short Term Care,20467,47107,Ola-Stc With Carers-Resident,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,709665I,1004132298737709665I
Blackpool Council,P&A Medical Ltd,299234,1001229,18/10/2024,708,118,Corporate Health,64003,65588,"Education, training and support",Chief Executive - 1,CEXTOT,OCHEALT,Doesn?t Exist - 3,OCHEALT2,Doesn?t Exist - 5,51813,1.00123E+17
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,305550,1004132,04/10/2024,"1,077.14",0,Residential Placements,20391,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,711996,1.00413E+18
Blackpool Council,The Yachtsman Ltd,306281,1001418,18/10/2024,"1,500.00",0,Residential Placements,20220,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712766I,1001418306281712766I
Blackpool Council,Sandstone Care N.W. Ltd - Fleetwood Hall C.H.,306410,1004132,04/10/2024,807.22,0,Residential Placements,20474,64505,Residential Homes,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,712452,1.00413E+18
Blackpool Council,Contract Floors Ltd,310021,1000982,07/10/2024,"1,182.84",197.14,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,INV-2945,1000982310021INV-2945
Blackpool Council,SKILLS & WORK SOLUTIONS LTD T/A ASPIRE RECRUITMENT,310226,1142208,01/10/2024,"4,287.89",714.65,NHS/IPS grow,50172,47189,Other Misc Income - No Orders,Communication & Regeneration - 1,AMCPI,DC,Economic Development Division - 3,PVA1,Other External Funding - 5,3288,1.14221E+22
Blackpool Council,Uk Media & Events Limited,310629,1004857,01/10/2024,595,0,Blackpool Museum Project,50023,61901,Contributions To Funds,Communication & Regeneration - 1,AMCPI,AHHB,Blackpool Museum Project - 3,AHHB2,Blackpool Museum Project - 5,SI3582,1004857310629SI3582
Blackpool Council,Siemens Financial Services Ltd,310771,1000123,01/10/2024,657.26,109.54,Vitaline Services,20019,63711,Subscriptions,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,001/24/1751516,1000123310771001/24/1751516
Blackpool Council,Key Engineering Supplies Ltd,310776,1000771,01/10/2024,"1,552.99",258.83,Highways & Engineering,90018,19514,VAT ADJUSTMENT,Not Applicable - 1,ZBPLSER,ZBPLSER2,Not Applicable - 3,ZBPLSER4,Not Applicable - 5,74273,1.00077E+17
Blackpool Council,WASTE AND RESOURCES ACTION PROGRAMME,310880,1143326,01/10/2024,"1,920.00",320,Waste Disposal,30177,63413,Consultants,Community & Env Services - 1,BPLSER,WASTE,Waste Management - 3,DOMPFI1,Domestic Waste - 5,SI000970,1143326310880SI000970
Blackpool Council,Key Engineering Supplies Ltd,310901,1000771,01/10/2024,455.23,75.87,Highways & Engineering,90018,19514,VAT ADJUSTMENT,Not Applicable - 1,ZBPLSER,ZBPLSER2,Not Applicable - 3,ZBPLSER4,Not Applicable - 5,74308,1.00077E+17
Blackpool Council,Kompan Ltd,310948,1001244,01/10/2024,"12,497.82","2,082.97",Parks Projects,30037,64501,Private Contractors,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,256048,1.00124E+18
Blackpool Council,Cassidy + Ashton Group Limited,310971,1000808,01/10/2024,"9,630.72","1,605.12",,,63413,Consultants,Communication & Regeneration - 1,AMCPI,HJ,Growth & Prosperity Team - 3,MPB1,Edc - Economic Dev Company - 5,21403,1.00081E+17
Blackpool Council,Key Engineering Supplies Ltd,311035,1000771,01/10/2024,402,67,Internal Homecare Services,20003,63031,Cleaning Equipment Purchase,Adult Services - 1,ADULTS,APDBAB,Homecare Reablement - 3,APDBAB2,Homecare Reablement - 5,74381,1.00077E+17
Blackpool Council,J P Lennard Ltd,311089,1000298,01/10/2024,643.06,107.18,Palatine Pool,30021,63060,Chemicals,Community & Env Services - 1,BPLSER,LESR,Leisure - 3,LEISUR3,Palatine - 5,227193,1.0003E+18
Blackpool Council,Wrps Ltd,311103,1003665,01/10/2024,505.2,84.2,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17200,1.00367E+17
Blackpool Council,Wrps Ltd,311104,1003665,01/10/2024,423.36,70.56,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17192,1.00367E+17
Blackpool Council,Wrps Ltd,311105,1003665,01/10/2024,815.62,135.94,HRA Capital Balance Sheet,90080,99999,VAT ADJUSTMENT,Not Applicable - 1,ZCONBS,ZCASUM1,Not Applicable - 3,ZCASUM3,Not Applicable - 5,17188,1.00367E+17
Blackpool Council,REDACTED PERSONAL DATA,311754,1143408,01/10/2024,780,130,Administration,30225,64707,Counsels Fees,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYAA1,Head Of Environ - 5,376320,1.14341E+18
Blackpool Council,Dagmar Hartshorn Psychological Services,311782,1003555,01/10/2024,"2,833.00",0,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,35924,1.00356E+17
Blackpool Council,UNION HOUSE NW LTD,311783,1139470,03/10/2024,"18,629.76",0,External Residential,10541,64501,Private Contractors,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,UH/TW/02032023/19,1139470311783UH/TW/02032023/19
Blackpool Council,Dr Karen Shannon Associates,311786,1002686,01/10/2024,690,115,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,INV-4571,1002686311786INV-4571
Blackpool Council,Foresight Clinical Services Ltd,311787,1003604,01/10/2024,712.8,118.8,External Legal Fees,10493,64712,Experts Fees,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,INV-52920,1003604311787INV-52920
Blackpool Council,North Liverpool Construction Ltd (Fac067),311881,1003477,01/10/2024,"3,165.86",527.64,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,131050,1.00348E+18
Blackpool Council,Wrps Ltd,311883,1003665,01/10/2024,"1,442.44",240.41,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17207,1.00367E+17
Blackpool Council,Wrps Ltd,311885,1003665,01/10/2024,"2,268.43",378.07,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17206,1.00367E+17
Blackpool Council,Wrps Ltd,311890,1003665,01/10/2024,"1,040.20",173.37,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17202,1.00367E+17
Blackpool Council,Wrps Ltd,311892,1003665,01/10/2024,"1,035.55",172.59,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17201,1.00367E+17
Blackpool Council,Wrps Ltd,311893,1003665,01/10/2024,558,93,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17199,1.00367E+17
Blackpool Council,Wrps Ltd,311901,1003665,01/10/2024,396,66,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17195,1.00367E+17
Blackpool Council,Wrps Ltd,311912,1003665,01/10/2024,908.64,151.44,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17191,1.00367E+17
Blackpool Council,Wrps Ltd,311913,1003665,01/10/2024,528,88,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17190,1.00367E+17
Blackpool Council,Wrps Ltd,311914,1003665,01/10/2024,"1,040.20",173.37,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17189,1.00367E+17
Blackpool Council,Wrps Ltd,311915,1003665,01/10/2024,345,57.5,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17185,1.00367E+17
Blackpool Council,Wrps Ltd,311916,1003665,01/10/2024,558,93,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17184,1.00367E+17
Blackpool Council,Wrps Ltd,311917,1003665,01/10/2024,636.05,106.01,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17183,1.00367E+17
Blackpool Council,Wrps Ltd,311919,1003665,01/10/2024,908.64,151.44,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17211,1.00367E+17
Blackpool Council,Wrps Ltd,311920,1003665,01/10/2024,454.21,75.7,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17210,1.00367E+17
Blackpool Council,Wrps Ltd,311921,1003665,01/10/2024,484.2,80.7,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17209,1.00367E+17
Blackpool Council,Wrps Ltd,311923,1003665,01/10/2024,848.06,141.34,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,17208,1.00367E+17
Blackpool Council,Emchia Asbestos Solutions Ltd,311925,1003916,01/10/2024,990,165,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02320,1003916311925INV-02320
Blackpool Council,Emchia Asbestos Solutions Ltd,311926,1003916,01/10/2024,"1,260.00",210,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02319,1003916311926INV-02319
Blackpool Council,Emchia Asbestos Solutions Ltd,311927,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02318,1003916311927INV-02318
Blackpool Council,RORY MCPHEE HAIR LTD,311928,1143390,01/10/2024,800,0,Head Of Tourism Services,50146,63401,General Services,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PPA1,Head Of Tourism Services - 5,300824,1.14339E+18
Blackpool Council,Emchia Asbestos Solutions Ltd,311929,1003916,01/10/2024,960,160,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02317,1003916311929INV-02317
Blackpool Council,Emchia Asbestos Solutions Ltd,311930,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02316,1003916311930INV-02316
Blackpool Council,Emchia Asbestos Solutions Ltd,311932,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02315,1003916311932INV-02315
Blackpool Council,Emchia Asbestos Solutions Ltd,311934,1003916,01/10/2024,"1,470.00",245,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02311,1003916311934INV-02311
Blackpool Council,Emchia Asbestos Solutions Ltd,311935,1003916,01/10/2024,"1,380.00",230,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02310,1003916311935INV-02310
Blackpool Council,Emchia Asbestos Solutions Ltd,311936,1003916,01/10/2024,"1,122.00",187,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02309,1003916311936INV-02309
Blackpool Council,Emchia Asbestos Solutions Ltd,311937,1003916,01/10/2024,"1,110.00",185,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02308,1003916311937INV-02308
Blackpool Council,Emchia Asbestos Solutions Ltd,311938,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02307,1003916311938INV-02307
Blackpool Council,Emchia Asbestos Solutions Ltd,311939,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02306,1003916311939INV-02306
Blackpool Council,Emchia Asbestos Solutions Ltd,311940,1003916,01/10/2024,360,60,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02305,1003916311940INV-02305
Blackpool Council,Emchia Asbestos Solutions Ltd,311942,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02304,1003916311942INV-02304
Blackpool Council,Emchia Asbestos Solutions Ltd,311943,1003916,01/10/2024,780,130,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02303,1003916311943INV-02303
Blackpool Council,Emchia Asbestos Solutions Ltd,311944,1003916,01/10/2024,"1,260.00",210,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02302,1003916311944INV-02302
Blackpool Council,Emchia Asbestos Solutions Ltd,311945,1003916,01/10/2024,"1,230.00",205,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02301,1003916311945INV-02301
Blackpool Council,Emchia Asbestos Solutions Ltd,311947,1003916,01/10/2024,810,135,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02300,1003916311947INV-02300
Blackpool Council,Emchia Asbestos Solutions Ltd,311950,1003916,01/10/2024,"1,410.00",235,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02299,1003916311950INV-02299
Blackpool Council,Emchia Asbestos Solutions Ltd,311953,1003916,01/10/2024,"2,340.00",390,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02298,1003916311953INV-02298
Blackpool Council,Emchia Asbestos Solutions Ltd,311955,1003916,01/10/2024,"1,170.00",195,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02297,1003916311955INV-02297
Blackpool Council,Emchia Asbestos Solutions Ltd,311956,1003916,01/10/2024,660,110,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02296,1003916311956INV-02296
Blackpool Council,Emchia Asbestos Solutions Ltd,311958,1003916,01/10/2024,420,70,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02293,1003916311958INV-02293
Blackpool Council,Emchia Asbestos Solutions Ltd,311960,1003916,01/10/2024,"1,500.00",250,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02314,1003916311960INV-02314
Blackpool Council,Emchia Asbestos Solutions Ltd,311961,1003916,01/10/2024,"1,110.00",185,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02313,1003916311961INV-02313
Blackpool Council,Emchia Asbestos Solutions Ltd,311962,1003916,01/10/2024,930,155,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-02312,1003916311962INV-02312
Blackpool Council,Emchia Asbestos Solutions Ltd,311979,1003916,01/10/2024,"1,140.00",190,,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,INV-02295,1003916311979INV-02295
Blackpool Council,Hardstaff Barriers,312033,1006913,01/10/2024,"27,330.61","4,555.10",Head Of Tourism Services,50146,63401,General Services,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,PPA1,Head Of Tourism Services - 5,IN129842,1006913312033IN129842
Blackpool Council,Tts Group Ltd,312034,1000084,01/10/2024,479.92,79.99,Know Your Neighbourhood Fund,50192,63511,Postages,Communication & Regeneration - 1,AMCPI,LB,Library Service - 3,LB2,Library Service - 5,DE7562278,1000084312034DE7562278
Blackpool Council,REDACTED PERSONAL DATA,312055,1143424,01/10/2024,300,0,Arts Development - Base,50025,63456,Payments to Artists,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHM1,Arts Miscellaneous - 5,LW24 BC01,1143424312055LW24 BC01
Blackpool Council,Siemens Financial Services Ltd,312062,1000123,01/10/2024,"1,500.00",250,Post Team,40115,63004,Operating Lease,Resources - 1,TRSTOT,FCAD,Customer First - 3,FCAD2,Customer First - 5,001/24/1750630,1000123312062001/24/1750630
Blackpool Council,Jenx Ltd T/A Jiraffe,312102,1000879,01/10/2024,"5,487.60",914.6,,,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,416810,1.00088E+18
Blackpool Council,J G Paxtons & Sons Ltd,313129,1002206,02/10/2024,909.84,151.64,General Expenses Beach patrol,50090,62001,Purchases,Communication & Regeneration - 1,AMCPI,BEACHP,Beach Patrol - 3,BEACHP2,Beach Patrol - 5,475059,1.00221E+18
Blackpool Council,Bradley Environmental Consultants Ltd,313197,1001545,01/10/2024,360,60,Project Recharges Holding A/C,40124,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,BLMTCE,Building Maintenence - 3,BLMTCE2,Building Maintenence - 5,90938,1.00155E+17
Blackpool Council,Fox Fire Security Limited,313205,1002168,01/10/2024,"2,100.00",350,R&M Recharge Acct - Queens Drive Primar,40016,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,INV 4443,1002168313205INV 4443
Blackpool Council,Fox Fire Security Limited,313207,1002168,01/10/2024,"1,860.00",310,R&M Recharge Acct - Sherwood Primary,40018,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,INV 4445,1002168313207INV 4445
Blackpool Council,Wrps Ltd,313226,1003665,01/10/2024,"17,789.40","2,964.90",,,61065,Major Contractual Works,Non-Repairs - 1,HRASEC,HBA,General Management - 3,HBA2,General Management - 5,17136,1.00367E+17
Blackpool Council,Key Engineering Supplies Ltd,313230,1000771,01/10/2024,420.1,70.02,"Depot, Management & Admin",90000,63201,VAT ADJUSTMENT,Not Applicable - 1,NA,PJOP,Not Applicable - 3,PJHA1,Not Applicable - 5,74382,1.00077E+17
Blackpool Council,Askews And Holts Library Services Ltd,313283,1000479,01/10/2024,259.94,0,Bibliography,50007,63308,Servicing,Communication & Regeneration - 1,AMCPI,LB,Library Service - 3,LB2,Library Service - 5,7077688,1.00048E+19
Blackpool Council,Jcb Price & Son Ltd,313310,1005281,03/10/2024,"4,320.00",720,Layton Cemetery Services,61065,61012,Maintenance Private Contractor,Community & Env Services - 1,BPLSER,LIFEVE1,Life Events Reg & Care - 3,LIFEVE3,Life Events Reg & Care - 5,1252,1.00528E+16
Blackpool Council,Association Of Directors Of Public Health Uk,313321,1002975,01/10/2024,"4,400.00",0,Pharmoutcomes,62020,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL4,Licences,240024,1.00298E+18
Blackpool Council,REDACTED PERSONAL DATA,313365,1003028,01/10/2024,600,0,Adoption Services,10528,64820,Therapy,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,TCPGNH0924CB,1003028313365TCPGNH0924CB
Blackpool Council,REDACTED PERSONAL DATA,313368,1003028,01/10/2024,300,0,Adoption Services,10528,64820,Therapy,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,TCPGNH0924TJ,1003028313368TCPGNH0924TJ
Blackpool Council,REDACTED PERSONAL DATA,313369,1003028,01/10/2024,900,0,Adoption Services,10528,64820,Therapy,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,TCPGNH0924MA,1003028313369TCPGNH0924MA
Blackpool Council,REDACTED PERSONAL DATA,313371,1003028,01/10/2024,600,0,Adoption Services,10528,64820,Therapy,Children's Services - 1,CHISER,CSCARE1,Children's social care,JBR2,Lac - Placements - 5,TCPGNH0924IH,1003028313371TCPGNH0924IH
Blackpool Council,Tts Group Ltd,313376,1000084,01/10/2024,305.28,50.89,Start for Life Programme,90000,63313,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,DE7560445,1000084313376DE7560445
Blackpool Council,The Carbon Literacy Trust,313382,1005353,04/10/2024,750,0,Climate Change,64023,60911,Training Expenses,Chief Executive - 1,CEXTOT,CORPDU1,"Corp Dev, Eng & Comms - 3",CORPDU2,"Corp Dev, Eng & Comms - 5",INV-5850,1005353313382INV-5850
Blackpool Council,Hachette Uk Distribution,313388,1003871,07/10/2024,390,65,St Johns - General,10204,63533,Computer Software Purchases,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,9002876198,1.00387E+22
Blackpool Council,AIP Painting & Decorating Ltd,313397,1140405,01/10/2024,370,0,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,54,1.14041E+14
Blackpool Council,AIP Painting & Decorating Ltd,313399,1140405,01/10/2024,320,0,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,53,1.14041E+14
Blackpool Council,EJ COMMUNICATIONS,313441,1141806,02/10/2024,600,0,Lutn Conference,50134,63401,General Services,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJW1,Management - Places - Illumina - 5,1018,1.14181E+16
