Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40803094,10549.74,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40803101,10549.74,2025-03-03 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40805389,10448.59,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40812369,15081.26,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40812373,11965.84,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40801982,6372.24,2025-03-03 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40803025,6372.24,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40805347,6372.24,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40807609,6372.24,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40807616,6372.24,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,24x7 Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40807515,2383.8,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,360 Growth Partners T/A Let's Talk,Private Contractors,Adults & Communities,Public Health,11274,Sport England Local Delivery Pilot,Revenue,40807233,1209.9,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,A B Electrical Wholesalers Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40806052,530.8,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,A B Electrical Wholesalers Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40806062,9908.94,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,A Hill & Sons Ltd,Construction,"Growth, Enterprise and Environment",Streetscene,C20401,Tree Purchase,Capital,40800839,6472.05,2025-03-03 00:00:00
Redcar & Cleveland Borough Council,A Time 4 You Child and Family Psychological Services CIC,Services - Professional Fees,Children & Families,Safeguarding And CF,10686,Special Guardianship Allowances,Revenue,40807036,1020,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,A Time 4 You Child and Family Psychological Services CIC,Services - Professional Fees,Children & Families,Safeguarding And CF,10686,Special Guardianship Allowances,Revenue,40807045,1020,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40807603,20548.26,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40810333,70777.34,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40808266,3685,2025-03-07 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40808271,1080,2025-03-07 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40809793,1080,2025-03-14 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40809805,3528,2025-03-14 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40812798,3685,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40812802,783,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40814160,783,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40814161,3685,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40808594,630,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40812444,700,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Day Services,11184,SS 18-64 Community: Day Centre,Revenue,40810469,2553,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Aaron Boyd Joinery,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40808379,285,2025-03-12 00:00:00
Redcar & Cleveland Borough Council,Aaron Boyd Joinery,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40808379,250,2025-03-12 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40807290,6000,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40807292,9990,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40808696,9990,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40811350,5280,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40812575,9990,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Academy Bathrooms Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40809092,3555.66,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Academy Bathrooms Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40814081,4935.24,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,ACCESS UK LTD,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40806812,48203.71,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,ACCESS UK LTD,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40808255,4016.98,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,ACCESS UK LTD,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40808257,4016.98,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,ACCESS UK LTD,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40808259,4016.98,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,ACCESS UK LTD,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40808261,4016.98,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Accord Agreement Support Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40808437,2256,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40807307,3599.96,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40808178,3590.72,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40806918,5880.56,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40806929,4800.32,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40807288,550,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40807294,4087.31,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40808697,5535.32,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40809094,5102.85,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40812576,2255.5,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40814085,4520.19,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40814133,5499.11,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,ADCS Ltd,General Supplies & Services,Children & Families,Directorate - Children & Families,10187,C&F Management Staff Costs,Revenue,40808172,1958,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,ADH Site Surveys Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40800879,1189,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40801917,1136.64,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40801919,9556.68,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40801921,7398.72,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Agrovista UK Ltd,Grounds Maintenance,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40803280,3137.5,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40805971,7690,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40805984,5897,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40806071,5068,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40808626,3270.16,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40810295,510.28,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40810308,1002.5,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40810335,728,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40810382,840,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Alexander Albert Limited (trading as Nouveau Legal),Services - Professional Fees,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40814046,1502.64,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,All or Nothing Entertainment Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40807037,3200,2025-03-06 00:00:00
Redcar & Cleveland Borough Council,All or Nothing Entertainment Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11406,Cultural Strategy and Development,Revenue,40809693,2250,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40800293,981,2025-03-03 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40800293,750,2025-03-03 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40803755,1683,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40805599,1773,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40807210,768,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40807315,1776,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,Allied Publicity Services  APS Group,General Supplies & Services,"Growth, Enterprise and Environment",Parking,10529,Parking Processing,Revenue,40806066,1332.14,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40808348,1481.73,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40810277,1079.1,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40810277,161.24,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40810280,317.74,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40810280,2126.44,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40808247,590,2025-03-07 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40809901,590,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40812204,590,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40814126,590,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Amber Care Group (UK) LTD,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40808669,46965,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Annodata Ltd T/A Kyocera Document Solutions,Photocopier Usage,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40808464,10036,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Antony Nunn Agencies,Items For Resale,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40805994,538.7,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Anu Kaura c/o Trinity Chambers,Services - Professional Fees,Resources,Legal and Procurement,10400,Legal Services,Revenue,40809121,500,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Aquatronic Group Management Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40812250,565.09,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40806260,16599.8,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40806267,16599.8,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40806292,21322.08,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40806294,16599.8,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40806298,16599.8,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Aran Hall School,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40809120,174157.67,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807341,1721.62,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807342,2160,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807343,1080,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807345,1080,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807346,1080,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807347,825,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807348,825,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807349,1728,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807352,1296,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807353,1728,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40807354,1296,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40808822,825,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40808823,2592,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40808824,825,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40808825,1080,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40808826,1905,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40809670,2241,2025-03-14 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40809671,2241,2025-03-14 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40811985,2592,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40811994,2199,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40811995,825,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40811996,1080,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40811998,825,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40811999,825,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40812000,825,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40812001,825,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40813345,825,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40813346,1296,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40813347,2241,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40814497,825,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40814498,80,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40814498,1000,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,Arnold Plant Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Engineering & Highways,10816,Winter Maintenance,Revenue,40807576,1400,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40808752,4594.36,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40812221,4811.4,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Aspris Childrens Services Hurworth,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40808249,13650.97,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,ATF Supplies Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,11487,Street Scene Project Team,Revenue,40806825,2695.82,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Atha & Co Solicitors - Albert Rd,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40808855,4170,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20398,Environmental Assets (Structures),Capital,40806826,5000,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20398,Environmental Assets (Structures),Capital,40806958,35000,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Atomix Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813082,10031.25,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Atomix Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813309,618.12,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,AVC Wise Ltd,Services - Professional Fees,Resources,Accountancy,11438,Salary Sacrifice Savings,Revenue,40807208,2400.51,2025-03-21 00:00:00
Redcar & Cleveland Borough Council,Ayshea Megyery c/o Park Square Barrister's,Services - Professional Fees,Resources,Legal and Procurement,11470,Legal Services - Adults,Revenue,40812050,800,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,B Nixon t/a Anderson Ellis Architecture,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40811349,780,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,B Silver Ltd,Capital Grant Expenditure,"Growth, Enterprise and Environment",Business Engagement,C20487,Redcar Town Centre Grant Scheme (IGF),Capital,40806930,5000,2025-03-18 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,2 Year Old Receiving Additional Support,Revenue,40812967,4620,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40812986,2851.08,2025-03-26 00:00:00
