Transaction Date,Local Authority Department,BENEFICIARY,Purpose,Amount,Non Recoverable,Merchant Category
01-02-2024,Marketing,Juniper Ventures Ltd,Events,5610,0,COMMERCIAL SUPPLIER
01-02-2024,Marketing,Juniper Ventures Ltd,Cleaning Services,7002,0,COMMERCIAL SUPPLIER
01-02-2024,Marketing,Anahata Trading,Consultancy Fees,4500,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Vibrance,Daycare - Private Contractors Payment,874.2,0,VOLUNTARY ORGANISATION
01-02-2024,Adults & Health,Vibrance,Daycare - Private Contractors Payment,874.2,0,VOLUNTARY ORGANISATION
01-02-2024,Adults & Health,Vibrance,Daycare - Private Contractors Payment,874.2,0,VOLUNTARY ORGANISATION
01-02-2024,Adults & Health,Vibrance,Daycare - Private Contractors Payment,374.52,0,VOLUNTARY ORGANISATION
01-02-2024,Adults & Health,Uniting Friends,Daycare - Private Contractors Payment,360.25,0,VENDOR
01-02-2024,Adults & Health,Uniting Friends,Daycare - Private Contractors Payment,360.25,0,VENDOR
01-02-2024,Adults & Health,Uniting Friends,Daycare - Private Contractors Payment,288.2,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Completely Kent Limited T/a Completely Hydraulic,"Purchase - Equipment, Furniture And Materials",256.25,0,COMMERCIAL SUPPLIER
01-02-2024,Marketing,NewLife Collective Ltd,Open Spaces Works,219.5,0,COMMERCIAL SUPPLIER
01-02-2024,Marketing,Born Everywhere Made in Newham,Arts And Leisure Costs,8312.5,0,VOLUNTARY ORGANISATION
01-02-2024,Housing Revenue Account,Chiltern Costs Consultants,Legal Fees,630,0,NON COMMERCIAL SUPPLIER
01-02-2024,Resources,Law Morgan Ltd,Agency Staff,3288.8,0,COMMERCIAL SUPPLIER
01-02-2024,Housing Revenue Account,MJV Solicitors,Legal Fees,5000,0,NON COMMERCIAL SUPPLIER
01-02-2024,Inclusive Economy & Housing,Potter Raper Ltd,Consultancy Fees,3750,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Supply Chain Coordination Ltd (SCCL),Specialist Equipment For Service Provision,418.59,0,NHS BODIES
01-02-2024,Housing Revenue Account,Daisy Corporate Services Trading Ltd,Land Line Telephone Costs,509.78,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Greener Solutions,Highway Services,875,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Greener Solutions,Highway Services,115,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Greener Solutions,Highway Services,660,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Greener Solutions,Highway Services,212,0,VENDOR
01-02-2024,Adults & Health,St John Ambulance,Professional Services - General,3960,0,VENDOR
01-02-2024,Adults & Health,Care4Health Ltd,Occupational Health,585,0,
01-02-2024,Adults & Health,Care4Health Ltd,Occupational Health,250,0,
01-02-2024,Adults & Health,Care4Health Ltd,Occupational Health,500,0,
01-02-2024,Adults & Health,Care4Health Ltd,Occupational Health,1000,0,
01-02-2024,Environment and Sustainable Transport,O'Hara Bros Surfacing Ltd,"Maintenance - Equipment, Furniture And Materials",8936.27,0,CIS
01-02-2024,Inclusive Economy & Housing,Personal Information - Redacted,Licence And Permit Income,750,0,INDIVIDUALS
01-02-2024,RMS,A M Forktrucks Ltd,Purchase Of Vehicles Related Costs,810.33,0,COMMERCIAL SUPPLIER
01-02-2024,Inclusive Economy & Housing,Gradko International Ltd,"Purchase - Equipment, Furniture And Materials",980.4,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,A M Forktrucks Ltd,Purchase Of Vehicles Related Costs,433.33,0,COMMERCIAL SUPPLIER
01-02-2024,Housing Revenue Account,RGE Services Ltd,Cyclical/Planned Maintenance - Mechanical And Electrical,333.3,0,CIS
01-02-2024,Resources,London and South East Electrical Ltd,"Maintenance - Equipment, Furniture And Materials",390,0,COMMERCIAL SUPPLIER
01-02-2024,Resources,London and South East Electrical Ltd,"Maintenance - Equipment, Furniture And Materials",630,0,COMMERCIAL SUPPLIER
01-02-2024,Inclusive Economy & Housing,Green Birds Construction,"Maintenance - Equipment, Furniture And Materials",1019.64,0,COMMERCIAL SUPPLIER
01-02-2024,Inclusive Economy & Housing,Green Birds Construction,"Maintenance - Equipment, Furniture And Materials",900,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1314.56,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,619.2,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,743.04,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1114.56,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1238.4,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,835.92,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1294.56,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1021.68,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,619.2,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,928.8,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,743.04,0,CIS
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,228.08,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,392.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,91,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,91,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Headway East London,Daycare - Private Contractors Payment,91,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Jepson & Co Ltd,Highway Services,219.45,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Jepson & Co Ltd,Highway Services,44.75,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Jepson & Co Ltd,Highway Services,44.75,0,VENDOR
01-02-2024,oneSource - Non Shared,CCS Media Limited.,Ict Hardware,8835.45,0,COMMERCIAL SUPPLIER
01-02-2024,oneSource - Non Shared,CCS Media Limited.,Ict Hardware,707.59,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1111.8,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,641.2,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,193,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,153.78,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,236.9,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,112.05,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,157.5,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,167,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,171.2,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,216,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,371.28,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,285.6,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,456,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,598.8,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,4736.46,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,536,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1438.8,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,314,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,367.89,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,139.65,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,291.96,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,232.96,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,4401.5,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1870.5,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,899,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,493.8,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1597.6,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,3409.04,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,4122,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,2650,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,890.32,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,2478.6,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,293.06,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,266.13,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,L M Installations Ltd,"Maintenance - Equipment, Furniture And Materials",227.07,0,CIS
01-02-2024,Adults & Health,The Forklift Company,Vehicle Hire,476.66,0,COMMERCIAL SUPPLIER
01-02-2024,Housing Revenue Account,Swan Housing Group,Professional Services - General,865412.03,0,VENDOR
01-02-2024,Children and Young People,Pulse Healthcare Ltd,Additional Placements - Third Party,457.44,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Pulse Healthcare Ltd,Additional Placements - Third Party,914.88,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Geo. Browns Implements Ltd,Building Alterations And Materials,630,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Car Hire Day of Swansea Ltd t/a Days Rental,"Purchase - Equipment, Furniture And Materials",17100,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Sayers (Car Hire),Payments To Voluntary Sector,80,0,VENDOR
01-02-2024,Adults & Health,Sayers (Car Hire),Payments To Voluntary Sector,80,0,VENDOR
01-02-2024,Adults & Health,Sayers (Car Hire),Payments To Voluntary Sector,120,0,VENDOR
01-02-2024,Adults & Health,Sayers (Car Hire),Payments To Voluntary Sector,120,0,VENDOR
01-02-2024,Environment and Sustainable Transport,Willow Pumps Limited,Waste Disposal Costs,570.25,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Willow Pumps Limited,Waste Disposal Costs,570.25,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Willow Pumps Limited,Waste Disposal Costs,570.25,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Willow Pumps Limited,Waste Disposal Costs,570.25,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Willow Pumps Limited,Waste Disposal Costs,570.25,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Portakabin Ltd,Premises Hire - Facilities,2373.33,0,COMMERCIAL SUPPLIER
01-02-2024,Resources,Newham Learning Partnership (Project Co) Limited,"Maintenance - Equipment, Furniture And Materials",343241.99,0,VENDOR
01-02-2024,Resources,Newham Learning Partnership (Project Co) Limited,"Maintenance - Equipment, Furniture And Materials",425901.45,0,VENDOR
01-02-2024,Inclusive Economy & Housing,Moore's (Fencing & Building services Ltd,"Maintenance - Equipment, Furniture And Materials",6054.29,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Brady Corp Ltd t/a Safetyshop,Health And Safety Works,1411.39,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,British Standards Institution,Building Alterations And Materials,279,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Association of Educational Psychologists (AEP),"Books, Publications And Resources",960,0,COMMERCIAL SUPPLIER
01-02-2024,Environment and Sustainable Transport,Worldline IT Services UK Ltd Re Fuel Genie,Transport Fuel,859.2,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Payments To Voluntary Sector,18.72,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Perfect Community Care,Daycare - Private Contractors Payment,168.48,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Look Ahead Housing and Care Ltd,Long Term Support - Community: Supported Living,20124.75,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Miacis Media Consultancy Ltd,Design And Photographic Costs,450,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Miacis Media Consultancy Ltd,Design And Photographic Costs,275,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Miacis Media Consultancy Ltd,Design And Photographic Costs,250,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Miacis Media Consultancy Ltd,Design And Photographic Costs,300,0,COMMERCIAL SUPPLIER
01-02-2024,Inclusive Economy & Housing,Miacis Media Consultancy Ltd,Design And Photographic Costs,250,0,COMMERCIAL SUPPLIER
01-02-2024,Housing Revenue Account,Miacis Media Consultancy Ltd,Design And Photographic Costs,425,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,London Black Women's Project,Private Contractors Payment - Other,8333.33,0,VENDOR
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,928.8,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,799.2,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1500,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1347.08,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,1500,0,CIS
01-02-2024,RMS,Beacon Scaffolding Ltd,Private Contractors Payment - Other,171.84,0,CIS
01-02-2024,Children and Young People,Synergy Fostering,Fostering Agency Placements - Private Contractors Payment,984.2,0,NON COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Synergy Fostering,Fostering Agency Placements - Private Contractors Payment,984.2,0,NON COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Synergy Fostering,Fostering Agency Placements - Private Contractors Payment,984.2,0,NON COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Synergy Fostering,Fostering Agency Placements - Private Contractors Payment,984.2,0,NON COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Synergy Fostering,Fostering Agency Placements - Private Contractors Payment,651.2,0,NON COMMERCIAL SUPPLIER
01-02-2024,RMS,London Network for Pest Solutions Ltd,Private Contractors Payment - Other,290,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,London Network for Pest Solutions Ltd,Private Contractors Payment - Other,425,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,London Network for Pest Solutions Ltd,Private Contractors Payment - Other,725,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,London Network for Pest Solutions Ltd,Private Contractors Payment - Other,650,0,COMMERCIAL SUPPLIER
01-02-2024,RMS,Door-Stop International Ltd,Building Alterations And Materials,614.59,0,VENDOR
01-02-2024,RMS,Door-Stop International Ltd,Building Alterations And Materials,614.59,0,VENDOR
01-02-2024,Children and Young People,Personal Information - Redacted,Legal Fees,1625,0,LEGAL SERVICES
01-02-2024,Children and Young People,Personal Information - Redacted,Legal Fees,700,0,LEGAL SERVICES
01-02-2024,Children and Young People,Personal Information - Redacted,Legal Fees,700,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Personal Information - Redacted,Legal Fees,1562.5,0,COMMERCIAL SUPPLIER
01-02-2024,Children and Young People,Personal Information - Redacted,Legal Fees,700,0,LEGAL SERVICES
01-02-2024,Children and Young People,Personal Information - Redacted,Legal Fees,650,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Setup 4 Life,Cleaning Services,551,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,London Black Women's Project,Private Contractors Payment - Other,16500,0,VENDOR
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Cleaning Services,16.72,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Employee Allowances,40,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Stationery,9.17,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Stationery,45.84,0,Employee
01-02-2024,Housing Revenue Account,Personal Information - Redacted,Cleaning Services,3.34,0,Employee
01-02-2024,Adults & Health,Personal Information - Redacted,"Purchase - Equipment, Furniture And Materials",31.49,0,Employee
01-02-2024,Adults & Health,Personal Information - Redacted,Payment To Health Authorities,99.88,0,Employee
01-02-2024,Adults & Health,Personal Information - Redacted,"Purchase - Equipment, Furniture And Materials",49.87,0,Employee
01-02-2024,Adults & Health,Personal Information - Redacted,Payment To Health Authorities,41.54,0,Employee
01-02-2024,Adults & Health,Personal Information - Redacted,"Purchase - Equipment, Furniture And Materials",2.58,0,Employee
01-02-2024,Inclusive Economy & Housing,Personal Information - Redacted,Ict Software,19.99,0,Employee
01-02-2024,Inclusive Economy & Housing,Personal Information - Redacted,Ict Software,7.99,0,Employee
01-02-2024,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,7.5,0,Employee
01-02-2024,Inclusive Economy & Housing,Personal Information - Redacted,Printing,23.97,0,Employee
01-02-2024,Inclusive Economy & Housing,Personal Information - Redacted,Ict Hardware,31.31,0,Employee
01-02-2024,Adults & Health,Highland Care Uk Ltd,Home Care - Private Contractors Payment,69.75,0,VENDOR
01-02-2024,Adults & Health,Highland Care Uk Ltd,Home Care - Private Contractors Payment,69.75,0,VENDOR
01-02-2024,Adults & Health,Highland Care Uk Ltd,Home Care - Private Contractors Payment,69.75,0,VENDOR
01-02-2024,Adults & Health,Highland Care Uk Ltd,Home Care - Private Contractors Payment,69.75,0,VENDOR
01-02-2024,Adults & Health,Highland Care Uk Ltd,Home Care - Private Contractors Payment,2664.45,0,VENDOR
01-02-2024,Marketing,Personal Information - Redacted,Events,3000,0,COMMERCIAL SUPPLIER
01-02-2024,Dedicated Schools Budget,Personal Information - Redacted,Professional Services - General,1755,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Nursing Homes - Private Contractors Payment,447.96,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
01-02-2024,Adults & Health,Lloyd Park Nursing Home,Residential Care Income,-172.8,0,COMMERCIAL SUPPLIER
